imdb_id,budget,revenue,certification,original_language
tt0210584,0.0,0.0,PG-13,en
tt0210616,29000000.0,26385900.0,PG-13,en
tt0210694,0.0,0.0,,en
tt0210756,0.0,0.0,,en
tt0210777,500000.0,0.0,,en
tt0210816,0.0,0.0,,en
tt0210930,0.0,0.0,,pt
tt0210945,30000000.0,136707000.0,PG,en
tt0210952,0.0,0.0,,en
tt0210953,200000.0,0.0,,en
tt0211181,85000000.0,183612000.0,G,en
tt0211309,0.0,0.0,,it
tt0211387,0.0,0.0,,fr
tt0211423,0.0,0.0,,en
tt0211443,11000000.0,16951800.0,R,en
tt0211465,15000000.0,12000000.0,R,en
tt0211492,1864750.0,0.0,,en
tt0211636,0.0,0.0,,en
tt0211661,0.0,0.0,,de
tt0211718,0.0,124994.0,,fr
tt0211915,10000000.0,173922000.0,R,fr
tt0211933,86000000.0,14373800.0,R,en
tt0211938,35000000.0,0.0,R,en
tt0211941,0.0,0.0,R,en
tt0211946,0.0,0.0,,de
tt0212048,0.0,0.0,,en
tt0212059,2500000.0,0.0,,en
tt0212132,0.0,442000.0,,en
tt0212142,0.0,0.0,,en
tt0212215,0.0,0.0,,da
tt0212271,0.0,0.0,R,en
tt0212292,0.0,0.0,,en
tt0212294,0.0,0.0,,en
tt0212338,55000000.0,330444000.0,PG-13,en
tt0212346,45000000.0,212000000.0,PG-13,en
tt0212360,0.0,0.0,,de
tt0212380,0.0,637769.0,R,en
tt0212495,0.0,0.0,,es
tt0212604,0.0,0.0,R,en
tt0212667,0.0,0.0,,en
tt0212712,12000000.0,19271300.0,R,zh
tt0212719,0.0,0.0,,en
tt0212720,100000000.0,235927000.0,PG-13,en
tt0212742,0.0,0.0,R,en
tt0212815,0.0,512451.0,,en
tt0212826,0.0,0.0,,en
tt0212830,5000000.0,0.0,R,en
tt0212867,0.0,0.0,,en
tt0212879,500000.0,0.0,R,en
tt0212881,0.0,0.0,,en
tt0212910,0.0,0.0,PG,en
tt0212974,0.0,0.0,R,en
tt0212985,87000000.0,351692000.0,R,en
tt0213113,0.0,0.0,,en
tt0213127,0.0,0.0,R,en
tt0213149,140000000.0,449221000.0,PG-13,en
tt0213203,30000000.0,103291000.0,G,en
tt0213205,0.0,0.0,,en
tt0213266,0.0,0.0,,en
tt0213446,0.0,0.0,,en
tt0213561,0.0,0.0,,en
tt0213642,2000000.0,0.0,,en
tt0213690,0.0,0.0,,en
tt0213790,24000000.0,13700000.0,R,en
tt0213802,0.0,0.0,R,en
tt0213847,0.0,14493300.0,R,it
tt0213890,4000000.0,0.0,PG,hi
tt0213985,0.0,0.0,R,en
tt0214032,0.0,0.0,,en
tt0214106,0.0,0.0,R,en
tt0214140,0.0,0.0,,en
tt0214277,4500000.0,0.0,,en
tt0214388,0.0,0.0,R,en
tt0214520,0.0,0.0,,nl
tt0214529,0.0,0.0,,fr
tt0214548,0.0,0.0,,en
tt0214619,0.0,0.0,,en
tt0214638,0.0,0.0,NC-17,en
tt0214646,0.0,0.0,,en
tt0214728,0.0,0.0,,cn
tt0214757,0.0,0.0,Unrated,en
tt0214871,3000000.0,0.0,,en
tt0214878,0.0,0.0,,fr
tt0215129,16000000.0,119754000.0,R,en
tt0215135,2300000.0,0.0,R,en
tt0215139,0.0,0.0,,en
tt0215223,0.0,0.0,,fr
tt0215232,0.0,0.0,R,en
tt0215458,0.0,0.0,,de
tt0215516,0.0,0.0,R,en
tt0215545,0.0,0.0,R,en
tt0215679,0.0,0.0,,en
tt0215681,0.0,0.0,,de
tt0215727,0.0,0.0,,en
tt0215750,68000000.0,96976300.0,R,en
tt0215841,0.0,0.0,,fr
tt0215941,0.0,0.0,,en
tt0216105,0.0,0.0,R,en
tt0216196,0.0,0.0,R,en
tt0216216,82000000.0,96085500.0,PG-13,en
tt0216279,0.0,0.0,,en
tt0216417,0.0,0.0,,en
tt0216522,0.0,0.0,,fr
tt0216578,0.0,0.0,,en
tt0216584,0.0,0.0,PG,en
tt0216587,0.0,0.0,,en
tt0216620,2500000.0,0.0,R,en
tt0216625,0.0,95242.0,,fr
tt0216651,0.0,151086.0,R,ja
tt0216669,0.0,0.0,,fr
tt0216689,0.0,0.0,,fr
tt0216731,0.0,80000.0,,en
tt0216746,0.0,0.0,R,en
tt0216772,0.0,0.0,R,en
tt0216787,0.0,0.0,,fr
tt0216799,0.0,0.0,,en
tt0216800,0.0,3818450.0,,fr
tt0216841,6850000.0,0.0,,fr
tt0216890,0.0,0.0,,fr
tt0216930,0.0,0.0,R,en
tt0216982,0.0,0.0,,en
tt0216990,0.0,0.0,,es
tt0217019,0.0,0.0,,fr
tt0217031,0.0,0.0,R,en
tt0217086,0.0,0.0,R,en
tt0217107,200000.0,1160270.0,R,en
tt0217119,0.0,0.0,,fr
tt0217135,0.0,0.0,,de
tt0217287,0.0,0.0,,en
tt0217319,0.0,0.0,R,en
tt0217331,0.0,0.0,R,en
tt0217355,0.0,0.0,R,en
tt0217505,100000000.0,193773000.0,R,en
tt0217570,0.0,0.0,,en
tt0217621,0.0,0.0,R,en
tt0217630,0.0,0.0,PG-13,en
tt0217654,0.0,0.0,,en
tt0217686,0.0,0.0,,en
tt0217721,0.0,0.0,,fr
tt0217756,24000000.0,12372400.0,PG-13,en
tt0217758,0.0,0.0,,en
tt0217780,0.0,0.0,,en
tt0217787,0.0,0.0,,en
tt0217788,0.0,4275.0,,en
tt0217802,0.0,0.0,,en
tt0217824,0.0,0.0,,en
tt0217869,75000000.0,248118000.0,PG-13,en
tt0217978,0.0,0.0,R,en
tt0217979,0.0,0.0,R,en
tt0218000,500000.0,0.0,,en
tt0218032,0.0,0.0,PG,en
tt0218053,0.0,0.0,R,en
tt0218067,0.0,0.0,,en
tt0218080,0.0,0.0,R,en
tt0218107,0.0,0.0,NR,en
tt0218112,0.0,0.0,,en
tt0218126,0.0,0.0,,en
tt0218138,1000000.0,0.0,,en
tt0218140,0.0,0.0,,en
tt0218141,0.0,0.0,,en
tt0218182,0.0,0.0,R,en
tt0218183,0.0,0.0,,en
tt0218298,0.0,0.0,NR,en
tt0218323,0.0,0.0,,en
tt0218378,0.0,0.0,R,en
tt0218379,0.0,0.0,,he
tt0218390,0.0,0.0,,en
tt0218426,0.0,0.0,,en
tt0218475,0.0,0.0,,en
tt0218533,0.0,0.0,,hi
tt0218581,0.0,0.0,,it
tt0218616,0.0,0.0,,en
tt0218619,17000000.0,4299140.0,PG-13,en
tt0218625,0.0,0.0,,en
tt0218641,0.0,0.0,,en
tt0218741,0.0,0.0,,es
tt0218800,0.0,0.0,,en
tt0218817,30000000.0,18195600.0,PG-13,en
tt0218839,0.0,0.0,PG-13,en
tt0218864,0.0,0.0,R,en
tt0218922,42000000.0,35402300.0,R,en
tt0218967,60000000.0,124700000.0,PG-13,en
tt0218978,0.0,0.0,R,en
tt0219171,0.0,0.0,,en
tt0219210,0.0,0.0,,en
tt0219214,0.0,0.0,,ru
tt0219223,0.0,0.0,,de
tt0219249,0.0,0.0,,pt
tt0219272,0.0,0.0,,en
tt0219288,0.0,0.0,,cs
tt0219327,0.0,0.0,,en
tt0219333,0.0,0.0,,en
tt0219336,0.0,0.0,,en
tt0219338,0.0,0.0,,es
tt0219374,0.0,0.0,PG-13,en
tt0219400,0.0,261603.0,R,en
tt0219408,0.0,0.0,PG-13,en
tt0219469,0.0,0.0,,en
tt0219519,0.0,0.0,,en
tt0219636,850000.0,0.0,R,en
tt0219640,0.0,0.0,R,en
tt0219643,0.0,0.0,,en
tt0219653,28000000.0,47053600.0,R,en
tt0219687,0.0,86000.0,PG-13,en
tt0219699,10000000.0,12008600.0,R,en
tt0219756,0.0,0.0,,en
tt0219822,6000000.0,1600000.0,R,en
tt0219854,65000000.0,110318000.0,PG,en
tt0219952,65000000.0,0.0,R,en
tt0219957,0.0,0.0,R,en
tt0219965,75000000.0,67631900.0,PG-13,en
tt0220005,0.0,0.0,NR,en
tt0220034,0.0,0.0,,en
tt0220099,30000000.0,45554500.0,G,en
tt0220100,4000000.0,0.0,R,en
tt0220122,0.0,0.0,NR,en
tt0220157,0.0,0.0,,en
tt0220322,0.0,0.0,,en
tt0220331,0.0,0.0,,en
tt0220332,0.0,0.0,,ru
tt0220343,0.0,0.0,R,en
tt0220371,0.0,0.0,,en
tt0220399,0.0,0.0,,en
tt0220506,13000000.0,37664900.0,R,en
tt0220514,0.0,0.0,,en
tt0220580,0.0,0.0,R,es
tt0220627,0.0,0.0,,fr
tt0220631,0.0,0.0,,ca
tt0220651,0.0,0.0,,es
tt0220652,0.0,0.0,,en
tt0220827,4000000.0,0.0,R,it
tt0220864,0.0,0.0,,en
tt0221013,0.0,0.0,,fr
tt0221023,0.0,0.0,R,en
tt0221027,53000000.0,83282300.0,R,en
tt0221069,0.0,0.0,R,en
tt0221073,0.0,236185.0,R,en
tt0221074,3000000.0,0.0,PG,en
tt0221197,0.0,0.0,,en
tt0221218,30000000.0,23619600.0,PG-13,en
tt0221297,0.0,0.0,,en
tt0221431,0.0,0.0,,en
tt0221559,7000000.0,0.0,R,en
tt0221563,0.0,0.0,,en
tt0221637,0.0,0.0,R,en
tt0221799,0.0,850225.0,PG-13,en
tt0221823,0.0,0.0,,en
tt0221837,0.0,0.0,,en
tt0221838,0.0,0.0,,en
tt0221885,0.0,0.0,,en
tt0221889,0.0,313768.0,R,en
tt0221928,0.0,0.0,,en
tt0221982,0.0,0.0,,hi
tt0222012,3900000.0,4900000.0,PG-13,ta
tt0222020,0.0,0.0,,en
tt0222023,0.0,0.0,,es
tt0222024,4800000.0,14000000.0,,hi
tt0222142,0.0,0.0,,en
tt0222167,0.0,0.0,R,en
tt0222270,0.0,0.0,,hi
tt0222293,0.0,0.0,,en
tt0222375,6000000.0,0.0,,en
tt0222666,0.0,0.0,,en
tt0222705,0.0,0.0,,en
tt0222717,0.0,0.0,NC-17,en
tt0222790,1500000.0,0.0,,en
tt0222812,3000000.0,0.0,R,en
tt0222850,1000000.0,1744860.0,R,en
tt0222851,12000000.0,15250000.0,R,en
tt0222989,0.0,0.0,,fr
tt0223268,0.0,0.0,,en
tt0223284,0.0,0.0,R,en
tt0223593,0.0,10000000.0,,ja
tt0223744,0.0,0.0,R,en
tt0223828,0.0,0.0,,en
tt0223856,0.0,0.0,,en
tt0223889,0.0,0.0,R,en
tt0223897,40000000.0,55707400.0,PG-13,en
tt0223911,0.0,0.0,,en
tt0223954,0.0,0.0,R,en
tt0224025,400000.0,0.0,R,en
tt0224050,0.0,0.0,,en
tt0224084,0.0,0.0,,en
tt0224086,0.0,0.0,R,en
tt0224394,0.0,0.0,,en
tt0224578,0.0,0.0,,vi
tt0224626,0.0,0.0,R,en
tt0224755,0.0,0.0,,es
tt0225071,53000000.0,29700000.0,R,en
tt0225196,0.0,0.0,,en
tt0225828,0.0,0.0,R,en
tt0226057,0.0,0.0,,en
tt0226094,0.0,0.0,R,en
tt0226225,0.0,0.0,,en
tt0226238,0.0,0.0,,es
tt0226351,0.0,0.0,,da
tt0226430,0.0,0.0,,en
tt0226498,0.0,0.0,NR,en
tt0226708,0.0,0.0,,fr
tt0226851,0.0,0.0,,en
tt0226935,0.0,0.0,,en
tt0227005,5000000.0,5476060.0,R,en
tt0227189,0.0,0.0,,en
tt0227194,5200000.0,5900000.0,,hi
tt0227200,0.0,0.0,,en
tt0227224,0.0,0.0,,es
tt0227277,0.0,0.0,R,es
tt0227445,68000000.0,113580000.0,R,en
tt0227458,0.0,0.0,,fr
tt0227538,35000000.0,147934000.0,PG,en
tt0227671,0.0,0.0,PG-13,en
tt0227984,27000000.0,12881600.0,R,en
tt0228004,0.0,0.0,,en
tt0228054,0.0,0.0,,en
tt0228121,0.0,0.0,,en
tt0228242,0.0,0.0,,fr
tt0228277,500000.0,0.0,,en
tt0228301,0.0,0.0,PG-13,en
tt0228333,28000000.0,14010800.0,R,en
tt0228488,0.0,0.0,,en
tt0228525,0.0,0.0,,en
tt0228536,0.0,0.0,,en
tt0228687,0.0,0.0,,cs
tt0228690,0.0,0.0,,en
tt0228711,0.0,0.0,,en
tt0228720,0.0,0.0,,en
tt0228750,65000000.0,0.0,R,en
tt0228786,2365000.0,0.0,R,fr
tt0228871,0.0,0.0,,sv
tt0228878,0.0,0.0,R,en
tt0228891,0.0,0.0,,en
tt0228906,0.0,0.0,,en
tt0228933,0.0,0.0,,en
tt0228977,0.0,0.0,R,en
tt0228982,0.0,0.0,,ja
tt0228992,0.0,0.0,,fr
tt0229002,0.0,0.0,,en
tt0229003,0.0,0.0,,en
tt0229021,0.0,0.0,,en
tt0229211,0.0,0.0,,en
tt0229226,0.0,0.0,,fr
tt0229260,15000000.0,47737100.0,R,en
tt0229283,0.0,0.0,,en
tt0229340,2000000.0,1075500.0,R,en
tt0229362,0.0,0.0,R,en
tt0229664,0.0,0.0,,fr
tt0229752,0.0,0.0,,en
tt0229792,0.0,0.0,,en
tt0229942,0.0,0.0,,nl
tt0229976,0.0,0.0,,en
tt0230011,120000000.0,186054000.0,PG,en
tt0230025,0.0,0.0,R,en
tt0230030,48000000.0,90383200.0,PG-13,en
tt0230169,0.0,5708.0,,en
tt0230183,0.0,0.0,,cs
tt0230189,0.0,0.0,,es
tt0230234,0.0,0.0,PG,en
tt0230252,0.0,0.0,,en
tt0230308,0.0,0.0,,en
tt0230325,0.0,0.0,,en
tt0230512,0.0,0.0,,en
tt0230540,0.0,0.0,PG-13,en
tt0230600,17000000.0,209947000.0,PG-13,en
tt0230631,0.0,0.0,,en
tt0230783,0.0,0.0,,en
tt0230838,40000000.0,65754200.0,PG-13,en
tt0231001,6000000.0,0.0,,en
tt0231153,0.0,0.0,,en
tt0231402,21150000.0,39438700.0,PG,en
tt0231448,0.0,0.0,R,en
tt0231496,0.0,0.0,,en
tt0231615,0.0,0.0,,el
tt0231617,0.0,0.0,,en
tt0231775,49000000.0,71186500.0,PG-13,en
tt0231781,0.0,0.0,NR,en
tt0231956,0.0,0.0,,en
tt0231971,0.0,0.0,,fi
tt0232015,0.0,0.0,,en
tt0232079,0.0,0.0,,hi
tt0232083,0.0,0.0,,fr
tt0232098,0.0,0.0,,en
tt0232231,0.0,0.0,,en
tt0232465,0.0,0.0,,cs
tt0232500,38000000.0,207284000.0,PG-13,en
tt0232537,0.0,0.0,R,en
tt0232657,0.0,0.0,R,en
tt0232957,0.0,0.0,NR,en
tt0233008,0.0,0.0,,de
tt0233142,62000000.0,18720200.0,R,en
tt0233277,0.0,0.0,,en
tt0233289,0.0,0.0,,en
tt0233315,0.0,0.0,,en
tt0233402,0.0,0.0,,en
tt0233469,85000000.0,78382400.0,R,en
tt0233481,0.0,0.0,,en
tt0233559,0.0,0.0,,en
tt0233569,0.0,0.0,R,en
tt0233600,0.0,0.0,,cn
tt0233656,0.0,0.0,,en
tt0233687,0.0,0.0,PG-13,en
tt0233699,0.0,112521.0,PG-13,en
tt0233764,0.0,0.0,,en
tt0233812,0.0,0.0,,en
tt0233828,0.0,0.0,,en
tt0233841,0.0,0.0,PG,fa
tt0233910,0.0,0.0,,ja
tt0233911,0.0,0.0,,en
tt0233954,0.0,0.0,,en
tt0234000,0.0,0.0,,hi
tt0234058,0.0,0.0,,sk
tt0234084,0.0,0.0,,en
tt0234137,0.0,580372.0,,en
tt0234215,150000000.0,738600000.0,R,en
tt0234288,0.0,0.0,,cs
tt0234305,0.0,0.0,,de
tt0234354,6000000.0,2025240.0,R,en
tt0234393,0.0,0.0,,en
tt0234407,0.0,0.0,,en
tt0234499,0.0,0.0,,hu
tt0234570,0.0,0.0,PG,en
tt0234652,3000000.0,0.0,,en
tt0234663,0.0,0.0,,fr
tt0234797,3000000.0,0.0,,en
tt0234805,0.0,671565.0,,de
tt0234811,0.0,0.0,,en
tt0234829,34000000.0,19693900.0,PG-13,en
tt0234837,0.0,0.0,,zh
tt0234853,0.0,4.0,R,en
tt0234854,0.0,0.0,,en
tt0235048,500000.0,0.0,PG-13,en
tt0235079,0.0,0.0,,cn
tt0235252,0.0,0.0,R,en
tt0235280,0.0,0.0,,en
tt0235327,0.0,333843.0,NR,en
tt0235333,0.0,0.0,R,es
tt0235353,0.0,0.0,R,en
tt0235412,0.0,0.0,,en
tt0235497,0.0,645417.0,,en
tt0235547,0.0,0.0,,en
tt0235553,0.0,0.0,R,en
tt0235606,0.0,0.0,,fr
tt0235618,0.0,0.0,,en
tt0235679,16000000.0,68411300.0,G,ja
tt0235712,6000000.0,0.0,NR,ja
tt0235737,18000000.0,676698.0,R,en
tt0235807,0.0,0.0,,en
tt0235953,0.0,0.0,,en
tt0235982,0.0,0.0,,hu
tt0236008,0.0,0.0,,en
tt0236019,0.0,0.0,,en
tt0236026,0.0,0.0,,en
tt0236027,0.0,0.0,,da
tt0236034,0.0,0.0,,en
tt0236126,0.0,0.0,R,en
tt0236157,0.0,0.0,R,en
tt0236167,0.0,0.0,,ja
tt0236172,0.0,0.0,,en
tt0236189,0.0,0.0,,en
tt0236216,0.0,0.0,R,en
tt0236348,22000000.0,0.0,PG-13,en
tt0236388,13000000.0,38251100.0,,en
tt0236432,0.0,0.0,,ja
tt0236447,0.0,0.0,,en
tt0236474,0.0,0.0,,en
tt0236493,57000000.0,147845000.0,R,en
tt0236502,0.0,0.0,,en
tt0236551,0.0,0.0,,en
tt0236576,0.0,0.0,PG-13,de
tt0236600,0.0,0.0,,es
tt0236640,0.0,0.0,R,en
tt0236702,0.0,0.0,,en
tt0236783,0.0,0.0,NR,en
tt0236784,21000000.0,28008500.0,R,en
tt0237121,0.0,0.0,,en
tt0237152,0.0,0.0,,en
tt0237289,0.0,0.0,,da
tt0237295,5000.0,0.0,,en
tt0237320,10000.0,0.0,,en
tt0237523,0.0,0.0,,en
tt0237534,29000000.0,70752900.0,R,fr
tt0237539,0.0,8478430.0,,it
tt0237572,35000000.0,29400000.0,R,en
tt0237680,1850000.0,0.0,,en
tt0237687,0.0,0.0,,ja
tt0237706,0.0,0.0,R,en
tt0237865,0.0,0.0,,en
tt0237994,0.0,0.0,,fr
tt0238066,0.0,0.0,NR,en
tt0238112,57000000.0,62112900.0,R,en
tt0238119,0.0,0.0,,pl
tt0238137,0.0,0.0,R,en
tt0238205,0.0,0.0,,en
tt0238247,0.0,0.0,PG,en
tt0238251,0.0,0.0,,sv
tt0238274,0.0,0.0,,en
tt0238276,0.0,0.0,,en
tt0238295,0.0,0.0,,fr
tt0238321,0.0,0.0,R,en
tt0238380,20000000.0,5359640.0,R,en
tt0238435,0.0,0.0,,en
tt0238463,0.0,0.0,,en
tt0238474,0.0,0.0,,en
tt0238546,35000000.0,45479100.0,R,en
tt0238552,17000000.0,0.0,R,en
tt0238588,0.0,0.0,PG,zh
tt0238627,0.0,0.0,R,en
tt0238649,0.0,0.0,,sr
tt0238660,0.0,0.0,PG,en
tt0238743,0.0,0.0,,en
tt0238883,1500000.0,1080000.0,,ru
tt0238891,0.0,1805880.0,,it
tt0238924,0.0,0.0,R,en
tt0238936,6663560.0,13311100.0,,hi
tt0238948,24000000.0,31600000.0,PG-13,en
tt0238960,0.0,0.0,,he
tt0238992,0.0,0.0,,en
tt0238994,0.0,0.0,,en
tt0239004,0.0,0.0,,en
tt0239020,0.0,0.0,,nl
tt0239060,0.0,0.0,,nl
tt0239224,0.0,0.0,,fr
tt0239234,0.0,0.0,PG-13,fr
tt0239238,0.0,0.0,,en
tt0239267,0.0,0.0,,en
tt0239381,0.0,126783.0,NR,pt
tt0239388,0.0,0.0,,fr
tt0239395,60000000.0,93375200.0,PG,en
tt0239406,0.0,0.0,,de
tt0239431,0.0,0.0,,en
tt0239450,0.0,0.0,,de
tt0239467,0.0,0.0,,en
tt0239509,0.0,0.0,,en
tt0239522,0.0,0.0,,en
tt0239570,0.0,0.0,,en
tt0239670,0.0,0.0,,fr
tt0239792,0.0,0.0,,en
tt0239879,0.0,0.0,,en
tt0239948,22000000.0,19351600.0,PG-13,en
tt0239949,25000000.0,12320400.0,R,en
tt0239955,0.0,0.0,,es
tt0239986,1000000.0,2402460.0,R,en
tt0240074,0.0,0.0,,de
tt0240122,0.0,0.0,PG-13,it
tt0240149,0.0,0.0,,fr
tt0240156,0.0,0.0,,en
tt0240200,0.0,10422400.0,PG,hi
tt0240340,0.0,0.0,,en
tt0240389,0.0,0.0,,en
tt0240400,0.0,0.0,,en
tt0240402,0.0,0.0,,en
tt0240419,0.0,0.0,R,es
tt0240462,70000000.0,176104000.0,PG,en
tt0240468,0.0,0.0,PG-13,en
tt0240473,0.0,0.0,,de
tt0240500,0.0,0.0,R,en
tt0240505,0.0,0.0,,en
tt0240509,0.0,0.0,,it
tt0240510,35000000.0,29882600.0,PG-13,en
tt0240515,14000000.0,14343000.0,R,en
tt0240534,0.0,0.0,,en
tt0240585,0.0,0.0,,en
tt0240641,0.0,0.0,,en
tt0240659,0.0,0.0,,it
tt0240772,85000000.0,450717000.0,PG-13,en
tt0240880,0.0,0.0,,cn
tt0240885,0.0,0.0,,en
tt0240890,28000000.0,77516300.0,PG-13,en
tt0240900,14000000.0,6413920.0,R,en
tt0240912,0.0,0.0,,en
tt0240913,0.0,0.0,NR,fr
tt0240939,0.0,0.0,NR,en
tt0240980,0.0,0.0,R,en
tt0241025,23000000.0,16123900.0,PG-13,pt
tt0241051,0.0,0.0,,en
tt0241079,0.0,0.0,,en
tt0241142,0.0,0.0,,en
tt0241183,3500000.0,0.0,R,en
tt0241223,0.0,0.0,NR,en
tt0241254,0.0,0.0,,en
tt0241272,0.0,0.0,,en
tt0241303,25000000.0,152500000.0,PG-13,en
tt0241355,0.0,0.0,,en
tt0241453,0.0,0.0,,en
tt0241498,0.0,0.0,,en
tt0241526,0.0,0.0,,en
tt0241527,125000000.0,976476000.0,PG,en
tt0241657,0.0,0.0,,it
tt0241683,0.0,0.0,,pt
tt0241760,13000000.0,31167400.0,PG-13,en
tt0241897,0.0,0.0,,en
tt0241934,0.0,0.0,,fr
tt0241998,0.0,0.0,,en
tt0242024,0.0,0.0,,en
tt0242029,0.0,0.0,,pt
tt0242150,100000.0,5000000.0,R,en
tt0242193,0.0,480811.0,R,en
tt0242252,30000000.0,1198110.0,R,en
tt0242337,0.0,0.0,,en
tt0242380,0.0,0.0,,en
tt0242423,13000000.0,73180700.0,PG-13,en
tt0242445,50000000.0,79958600.0,R,en
tt0242460,0.0,0.0,,en
tt0242508,0.0,0.0,R,en
tt0242519,0.0,0.0,,hi
tt0242527,0.0,7819850.0,R,en
tt0242572,500000.0,500000.0,,ta
tt0242587,700000.0,1667190.0,R,en
tt0242592,0.0,0.0,,en
tt0242653,150000000.0,424988000.0,R,en
tt0242716,0.0,0.0,R,en
tt0242746,0.0,0.0,,en
tt0242795,0.0,326484.0,NR,fr
tt0242888,0.0,0.0,R,en
tt0242953,0.0,0.0,,en
tt0242994,0.0,0.0,,fr
tt0242998,10000000.0,16300000.0,R,en
tt0243017,0.0,3176880.0,R,en
tt0243059,0.0,0.0,,en
tt0243133,20000000.0,0.0,R,en
tt0243135,0.0,0.0,,fr
tt0243155,25000000.0,281930000.0,R,en
tt0243171,0.0,0.0,,fa
tt0243196,0.0,0.0,,en
tt0243210,0.0,0.0,,en
tt0243222,0.0,0.0,,en
tt0243232,0.0,0.0,R,en
tt0243255,0.0,0.0,NR,fr
tt0243278,0.0,0.0,,en
tt0243327,0.0,0.0,,en
tt0243408,0.0,0.0,NR,en
tt0243415,600000.0,173599.0,PG-13,en
tt0243441,0.0,0.0,,en
tt0243452,0.0,0.0,,hu
tt0243483,0.0,0.0,,en
tt0243493,0.0,0.0,,fr
tt0243508,0.0,0.0,NR,en
tt0243554,2000000.0,0.0,R,en
tt0243575,0.0,0.0,,en
tt0243585,120000000.0,169957000.0,G,en
tt0243595,0.0,0.0,R,en
tt0243609,14000000.0,0.0,R,en
tt0243650,0.0,0.0,R,en
tt0243652,0.0,0.0,,en
tt0243655,5000000.0,295206.0,,en
tt0243736,17000000.0,0.0,R,en
tt0243739,0.0,0.0,,es
tt0243759,0.0,0.0,,en
tt0243876,0.0,0.0,,cn
tt0243885,0.0,0.0,R,en
tt0243889,0.0,0.0,,ja
tt0243892,0.0,0.0,PG-13,en
tt0243904,0.0,0.0,,en
tt0243907,0.0,0.0,,en
tt0243927,0.0,0.0,,fr
tt0243931,0.0,0.0,R,en
tt0243991,8000000.0,0.0,R,en
tt0244000,35000000.0,13678900.0,PG-13,en
tt0244071,0.0,0.0,,fr
tt0244092,0.0,0.0,,cn
tt0244094,0.0,0.0,,en
tt0244095,0.0,0.0,,en
tt0244122,0.0,0.0,,en
tt0244167,0.0,0.0,,fr
tt0244196,0.0,0.0,R,en
tt0244244,102000000.0,147080000.0,R,en
tt0244297,0.0,0.0,,en
tt0244316,0.0,0.0,,zh
tt0244417,0.0,0.0,,en
tt0244437,0.0,0.0,,en
tt0244452,0.0,0.0,,en
tt0244471,0.0,0.0,,en
tt0244476,0.0,0.0,NR,es
tt0244479,5000000.0,0.0,R,cs
tt0244504,1900000.0,560943.0,,pt
tt0244521,0.0,0.0,R,en
tt0244684,0.0,0.0,R,en
tt0244709,5000000.0,0.0,,en
tt0244803,0.0,0.0,,en
tt0244870,1000000.0,0.0,,ja
tt0244884,0.0,0.0,,cn
tt0244941,0.0,0.0,PG-13,en
tt0244944,0.0,0.0,,en
tt0244970,23000000.0,38689900.0,PG-13,en
tt0245034,0.0,0.0,,en
tt0245036,0.0,0.0,,en
tt0245046,0.0,741394.0,PG-13,en
tt0245062,0.0,0.0,,fr
tt0245090,7500000.0,0.0,R,en
tt0245095,0.0,0.0,R,en
tt0245115,0.0,0.0,R,en
tt0245120,5000000.0,0.0,R,en
tt0245157,0.0,0.0,,nl
tt0245171,0.0,0.0,,en
tt0245232,0.0,0.0,,en
tt0245238,0.0,0.0,R,en
tt0245276,0.0,0.0,,it
tt0245280,0.0,21268500.0,,en
tt0245294,0.0,0.0,,en
tt0245299,0.0,0.0,,en
tt0245317,0.0,0.0,R,en
tt0245341,0.0,0.0,,en
tt0245348,0.0,0.0,,en
tt0245356,0.0,0.0,R,en
tt0245407,0.0,0.0,,en
tt0245429,19000000.0,274925000.0,PG,ja
tt0245479,0.0,0.0,R,en
tt0245501,0.0,0.0,,en
tt0245522,0.0,0.0,R,en
tt0245562,115000000.0,77628300.0,R,en
tt0245573,0.0,0.0,R,en
tt0245574,5000000.0,33616700.0,NR,es
tt0245582,0.0,0.0,,cn
tt0245634,0.0,0.0,,en
tt0245674,42000000.0,68468000.0,R,en
tt0245686,17700000.0,30987700.0,PG-13,en
tt0245712,2000000.0,20908500.0,R,es
tt0245724,0.0,0.0,,en
tt0245759,0.0,0.0,,en
tt0245799,0.0,0.0,,en
tt0245803,52000000.0,37713900.0,PG-13,en
tt0245806,0.0,0.0,,en
tt0245825,0.0,0.0,,hi
tt0245837,0.0,0.0,,ko
tt0245844,35000000.0,75395000.0,PG-13,en
tt0245866,0.0,0.0,,en
tt0245891,0.0,1.0,PG,en
tt0245904,0.0,0.0,,en
tt0245905,0.0,0.0,,en
tt0245910,0.0,0.0,,el
tt0245929,0.0,0.0,,zh
tt0246000,0.0,0.0,,en
tt0246002,0.0,0.0,PG,en
tt0246037,0.0,0.0,R,en
tt0246072,0.0,0.0,R,en
tt0246108,0.0,0.0,,en
tt0246124,0.0,0.0,NR,da
tt0246134,0.0,0.0,,en
tt0246146,0.0,0.0,,es
tt0246157,0.0,0.0,,pt
tt0246197,0.0,0.0,,en
tt0246228,0.0,0.0,R,en
tt0246266,0.0,0.0,,fa
tt0246268,0.0,0.0,,el
tt0246278,0.0,0.0,,fr
tt0246323,600000.0,0.0,,en
tt0246332,0.0,0.0,R,en
tt0246404,0.0,0.0,,en
tt0246405,0.0,0.0,,ka
tt0246411,0.0,0.0,,en
tt0246460,140000000.0,431971000.0,PG-13,en
