imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt11505398,0.0,0.0,,es,2019-11-30,2.113,7.0,3
tt11505550,0.0,0.0,NR,en,2020-01-07,0.6,0.0,0
tt11505680,0.0,0.0,,en,2021-08-27,2.245,3.0,1
tt11505682,0.0,0.0,,en,2021-06-22,2.279,7.3,3
tt11505692,0.0,0.0,,en,2021-03-11,66.233,5.8,62
tt11506284,4000000.0,14871300.0,,es,2020-07-29,18.56,6.9,115
tt11508224,0.0,0.0,,hi,2020-02-07,0.6,0.0,0
tt11508244,0.0,0.0,,it,2019-11-20,1.219,5.5,2
tt11508266,0.0,0.0,,en,2021-06-02,0.836,0.0,0
tt11508438,0.0,0.0,,th,2022-02-10,3.896,7.7,6
tt1150947,0.0,0.0,,en,2008-01-01,4.375,6.9,34
tt11509538,0.0,0.0,,en,2020-02-28,0.6,0.0,0
tt1151002,0.0,0.0,,en,2006-01-01,0.6,0.0,0
tt11510804,300000.0,0.0,,en,2020-09-18,0.68,5.0,2
tt11511108,0.0,0.0,,tl,2019-12-04,0.61,0.0,0
tt11511368,0.0,0.0,,ja,2019-12-25,2.568,2.0,1
tt11511560,0.0,0.0,,el,2020-09-25,0.6,0.0,0
tt1151299,47200.0,0.0,,hi,2007-12-09,0.6,5.5,5
tt1151309,0.0,308575.0,PG-13,en,2008-05-30,7.808,6.9,97
tt1151339,0.0,0.0,,en,2008-01-21,0.6,5.8,6
tt1151359,9000000.0,1034210.0,R,en,2009-09-13,7.932,6.0,343
tt11513696,0.0,0.0,,en,2022-01-22,1.676,0.0,0
tt1151384,0.0,11295.0,,en,2008-01-19,4.589,5.6,41
tt1151389,0.0,0.0,,en,2007-09-13,0.6,0.0,0
tt1151410,0.0,0.0,R,en,2009-09-14,7.894,5.8,93
tt11514252,0.0,0.0,,en,2021-10-08,3.649,8.0,4
tt11514780,0.0,0.0,NR,en,2022-04-15,34.957,5.3,347
tt11515468,0.0,0.0,,en,2021-02-06,1.4,0.0,0
tt11516592,0.0,0.0,,fa,2019-11-11,0.6,0.0,0
tt11518302,40000.0,0.0,,en,2020-01-25,1.4,0.0,0
tt1151911,0.0,0.0,,en,2008-01-01,2.8,4.4,26
tt1151914,2500000.0,0.0,R,en,2013-08-13,1.237,1.5,2
tt1151915,0.0,0.0,PG-13,en,2008-12-12,4.668,6.2,47
tt1151919,0.0,0.0,,en,2012-11-23,0.6,2.0,1
tt1151921,0.0,0.0,,en,2009-08-28,0.695,3.0,3
tt1151922,6000000.0,4591630.0,R,en,2009-03-13,26.13,5.5,282
tt1151923,0.0,0.0,NR,es,2009-08-12,2.103,5.7,17
tt1151924,0.0,0.0,,en,2009-01-16,0.628,0.0,0
tt1151927,0.0,0.0,NR,en,2009-04-09,0.84,0.0,0
tt11519834,0.0,0.0,,uk,2020-02-13,0.6,5.0,2
tt1152254,0.0,0.0,,en,2009-07-26,0.909,2.0,1
tt11522604,0.0,0.0,,el,2020-09-17,0.6,0.0,0
tt1152265,0.0,0.0,,he,2006-12-19,0.6,0.0,0
tt1152270,0.0,0.0,,en,2009-07-31,0.632,4.9,7
tt1152272,0.0,0.0,PG-13,en,2008-06-12,0.6,0.0,0
tt1152277,0.0,0.0,PG-13,en,2008-08-01,1.411,2.6,4
tt1152278,50.0,0.0,,en,2010-03-13,0.6,0.0,0
tt1152282,0.0,0.0,,th,2007-11-22,4.439,7.2,57
tt1152286,0.0,0.0,,en,2011-01-01,0.843,0.0,0
tt11523094,0.0,0.0,,en,2019-11-12,0.6,0.0,0
tt11523566,0.0,0.0,,en,,0.6,3.0,1
tt11523762,0.0,0.0,,en,2020-03-25,1.504,2.0,1
tt1152397,0.0,0.0,,en,2008-08-28,3.522,6.9,26
tt1152398,17000000.0,43202300.0,PG-13,en,2011-01-21,13.223,6.3,2493
tt1152399,0.0,0.0,,en,2009-01-30,0.6,7.0,2
tt1152401,0.0,0.0,,en,2009-03-26,1.531,4.3,3
tt1152404,0.0,0.0,,es,2008-12-01,1.927,7.0,18
tt11525022,0.0,0.0,NR,es,2020-11-19,11.658,7.9,142
tt11525298,0.0,0.0,,en,2020-03-24,6.041,6.5,4
tt11525390,0.0,0.0,,en,2022-01-21,1.545,4.3,3
tt11525644,0.0,0.0,R,en,2021-06-24,45.5,6.4,412
tt11525754,0.0,0.0,,de,2019-10-30,0.6,0.0,0
tt11527258,0.0,0.0,,en,2019-11-26,0.6,0.0,0
tt11527420,83691.0,0.0,,en,2019-12-24,0.6,0.0,0
tt1152758,0.0,0.0,NR,en,2008-10-31,8.249,8.1,388
tt1152762,0.0,0.0,,en,2008-01-21,0.6,4.0,1
tt1152778,0.0,0.0,,en,2008-01-01,0.6,0.0,0
tt1152789,0.0,0.0,,en,2008-01-20,0.6,8.0,1
tt11527964,0.0,2723350.0,,tr,2020-02-20,3.077,5.1,22
tt1152797,0.0,0.0,NR,en,2008-03-30,1.471,7.0,7
tt1152815,0.0,0.0,PG,en,2008-01-01,0.682,8.0,3
tt1152822,3000000.0,103735.0,PG-13,en,2010-10-01,6.811,6.2,96
tt1152823,0.0,0.0,,en,2007-10-29,0.601,3.0,1
tt1152827,13000000.0,0.0,PG-13,en,2010-01-01,6.203,5.3,56
tt1152828,0.0,0.0,R,en,2008-01-20,3.097,7.1,20
tt1152834,0.0,0.0,,en,2008-12-26,1.982,5.3,11
tt1152835,0.0,0.0,PG-13,en,2009-04-01,0.6,0.0,1
tt1152836,100000000.0,214105000.0,R,en,2009-07-01,98.551,6.7,3677
tt1152840,0.0,0.0,,en,2010-05-14,2.819,7.3,15
tt1152845,0.0,0.0,,en,2007-12-28,0.84,0.0,0
tt1152850,200000.0,1192660.0,,en,2008-12-10,6.695,6.7,213
tt11529348,1500000.0,1489570.0,,ro,2019-12-27,3.853,8.2,103
tt11529532,0.0,0.0,,en,2019-03-19,0.6,0.0,0
tt11530234,0.0,0.0,,tl,2019-11-29,1.703,9.3,3
tt1153033,50000.0,0.0,,en,2005-12-06,1.331,8.5,2
tt1153040,16000000.0,71641900.0,,ko,2009-06-06,9.358,6.7,282
tt1153043,0.0,0.0,,en,2009-01-12,1.516,5.0,2
tt11530452,40000.0,0.0,,ja,2021-12-31,1.4,0.0,0
tt1153053,0.0,400654.0,R,en,2009-10-14,4.361,6.3,83
tt11530606,0.0,0.0,,en,2020-01-16,0.611,0.0,0
tt11530748,480000.0,0.0,,en,2020-01-01,0.6,0.0,0
tt11530778,0.0,0.0,,fr,2021-06-02,1.446,4.1,7
tt1153102,0.0,0.0,R,en,2008-05-19,2.337,4.7,23
tt1153106,20000000.0,0.0,,en,2009-01-14,2.872,5.5,9
tt1153116,0.0,0.0,,it,2008-04-11,0.695,7.3,9
tt11531234,0.0,0.0,,tl,2019-12-25,0.865,0.0,0
tt11531324,0.0,0.0,,ta,2020-02-21,1.35,4.5,2
tt11531530,587640.0,4139730.0,,ml,2020-02-07,2.593,7.0,25
tt11531544,0.0,0.0,,tl,2019-12-25,1.017,7.0,3
tt11532796,0.0,0.0,,en,2020-04-01,0.6,0.0,0
tt11532922,0.0,0.0,,en,2020-08-27,2.652,6.0,5
tt11533464,0.0,0.0,,en,2020-05-29,3.858,0.0,0
tt11534218,0.0,0.0,,en,2022-01-04,2.39,0.0,0
tt11534360,0.0,0.0,,he,2019-10-14,0.6,1.0,0
tt11534392,0.0,0.0,,tr,2022-02-11,12.225,0.0,0
tt11535228,0.0,0.0,,ko,2021-07-16,2.537,9.5,2
tt11535358,0.0,0.0,PG,en,2022-05-13,16.361,7.0,6
tt1153537,0.0,0.0,,en,2009-02-28,0.6,2.0,1
tt1153543,1500000.0,0.0,R,en,2008-10-18,1.834,4.6,7
tt1153545,300000.0,0.0,NR,en,2009-11-10,0.6,0.0,0
tt1153546,10000000.0,0.0,R,en,2010-11-05,8.745,3.9,158
tt11536216,0.0,0.0,,te,2020-03-13,0.6,0.0,0
tt11536262,0.0,0.0,,te,2021-03-19,1.4,5.7,2
tt11536276,0.0,0.0,,te,2020-02-07,0.897,0.0,0
tt11536510,0.0,0.0,,en,2020-01-13,1.641,5.2,5
tt1153690,0.0,0.0,NR,en,2008-01-19,3.573,7.2,22
tt1153696,100000.0,0.0,,en,2006-10-26,0.6,0.0,0
tt1153698,0.0,0.0,,en,2009-07-31,1.549,5.0,1
tt1153700,0.0,0.0,,hi,2012-06-15,0.95,5.3,4
tt1153706,25000000.0,31439100.0,PG-13,en,2009-05-22,9.724,4.7,197
tt11537730,300.0,0.0,,en,2020-06-15,1.555,8.5,2
tt11539086,3000.0,0.0,,en,2022-05-06,1.498,0.0,0
tt11540002,25000.0,0.0,,en,2019-11-11,2.12,0.0,0
tt11540212,0.0,0.0,,ja,2020-08-07,3.105,4.0,3
tt11540272,0.0,0.0,,en,2021-02-12,3.709,6.6,25
tt11540274,0.0,0.0,,en,2020-01-17,1.4,2.0,1
tt11540284,0.0,0.0,PG,en,2021-11-24,35.946,6.5,220
tt11540664,0.0,0.0,NC-17,en,2020-02-07,2.013,0.0,0
tt11540726,0.0,0.0,,en,2022-08-05,4.281,0.0,0
tt11540922,0.0,0.0,,en,,0.6,0.0,0
tt11541220,0.0,0.0,,de,2021-09-02,3.36,6.3,7
tt11541324,0.0,0.0,,en,2020-06-18,1.965,6.3,7
tt11541780,980000.0,0.0,,mo,2019-12-26,0.6,0.0,0
tt11541872,14000000.0,0.0,R,fr,2022-02-11,59.009,5.3,237
tt11543292,0.0,0.0,,it,2021-07-08,0.855,4.5,2
tt11543916,0.0,0.0,,ml,2021-04-08,1.607,6.1,5
tt11546308,0.0,0.0,PG,en,2016-10-01,1.45,5.8,3
tt11546920,0.0,0.0,,en,2021-08-08,2.23,4.0,1
tt11547496,10000.0,0.0,,en,2020-01-01,2.563,3.2,6
tt11547520,3500000.0,1593460.0,,ru,2020-02-20,11.706,7.5,195
tt11547548,0.0,0.0,,pt,2019-12-09,0.6,0.0,0
tt11547610,0.0,0.0,,en,2017-07-20,0.6,0.0,0
tt11547828,0.0,0.0,,en,2021-03-20,1.929,5.5,3
tt11547882,0.0,0.0,,en,2019-10-31,0.6,0.0,0
tt11548556,0.0,0.0,,en,2020-01-18,0.6,0.0,0
tt11548674,0.0,0.0,,vi,2017-02-24,0.6,0.0,0
tt11548822,0.0,0.0,,en,2022-01-14,4.357,7.2,16
tt11548850,500000.0,0.0,,en,2021-04-23,4.316,4.4,18
tt11550148,0.0,0.0,,en,2019-12-03,2.81,6.7,14
tt1155053,0.0,0.0,,ko,2008-12-30,10.75,6.9,96
tt1155056,41000000.0,91980400.0,R,en,2009-03-20,24.883,6.5,1332
tt1155060,0.0,0.0,R,en,2011-01-06,3.013,5.5,20
tt1155062,0.0,0.0,,en,2007-10-31,0.6,0.0,0
tt1155076,40000000.0,359126000.0,PG,en,2010-06-10,110.074,6.5,4950
tt1155077,0.0,0.0,,en,2008-01-24,0.6,0.0,0
tt11553304,0.0,0.0,NR,en,2020-01-01,4.306,6.3,9
tt11554008,0.0,0.0,,ml,2021-11-19,1.125,4.5,2
tt11554776,0.0,0.0,,id,2020-01-30,0.6,7.0,1
tt1155508,0.0,0.0,,fr,2007-12-21,1.302,4.0,3
tt1155587,0.0,0.0,,en,2009-10-12,0.6,0.0,0
tt1155592,0.0,2957980.0,PG-13,en,2008-07-25,7.586,7.4,702
tt1155650,0.0,0.0,,ja,2007-12-01,5.654,6.6,86
tt1155651,0.0,0.0,,ja,2007-12-29,4.542,7.0,59
tt1155652,0.0,0.0,,ja,2008-02-09,8.615,7.0,56
tt1155696,0.0,0.0,PG-13,ja,2008-04-19,8.296,6.9,94
tt1155705,20000000.0,31244900.0,,ja,2008-08-19,3.979,6.8,71
tt11557312,0.0,0.0,,en,2020-01-01,0.6,8.0,1
tt11558002,0.0,0.0,,ko,2012-11-15,0.6,6.0,1
tt11558688,0.0,0.0,,en,2022-02-03,1.424,0.0,0
tt11559138,0.0,0.0,,es,2020-05-28,9.81,6.4,35
tt11559472,0.0,0.0,,en,2021-11-12,10.104,6.2,10
tt11559728,0.0,0.0,,en,2020-03-28,0.6,0.0,0
tt11560260,0.0,0.0,,es,2021-04-15,1.789,6.4,15
tt1156067,4500000.0,0.0,PG,en,2009-12-18,2.378,6.6,15
tt11560730,0.0,0.0,,de,2021-07-29,3.839,5.5,14
tt1156136,0.0,0.0,,zh,2008-01-10,0.6,4.2,5
tt1156143,0.0,0.0,,fr,2009-05-20,4.459,6.1,58
tt11561514,0.0,0.0,,es,2020-01-28,0.671,6.0,2
tt1156170,0.0,0.0,,en,2008-01-01,1.026,5.5,11
tt1156173,13000000.0,5701480.0,,it,2009-05-19,7.154,6.7,115
tt11561866,0.0,0.0,,ar,2020-01-09,2.565,6.2,23
tt1156300,0.0,0.0,R,en,2011-09-20,2.065,3.9,14
tt1156311,0.0,0.0,PG-13,en,2007-09-20,0.6,1.5,2
tt11563110,0.0,0.0,PG-13,en,2019-12-03,0.6,3.0,1
tt11563362,0.0,0.0,,en,,0.6,0.0,0
tt11563364,0.0,0.0,,en,2021-11-19,2.871,4.6,5
tt11563592,0.0,0.0,,en,2020-07-15,2.517,7.0,2
tt11563822,0.0,0.0,,fi,2020-01-31,9.318,6.3,4
tt11563836,0.0,0.0,,zh,2020-03-20,1.546,7.2,5
tt11563926,0.0,0.0,NR,en,2022-04-18,2.8,10.0,1
tt1156395,0.0,0.0,,ja,2008-12-20,2.582,6.1,33
tt1156396,5000000.0,0.0,,en,2009-02-08,1.848,6.0,3
tt1156398,23600000.0,102392000.0,R,en,2009-10-07,64.801,7.3,10406
tt11564214,0.0,0.0,,zh,2021-02-12,3.664,6.6,15
tt11564218,0.0,0.0,,zh,2020-09-08,0.6,5.3,4
tt1156444,0.0,0.0,,cn,2008-02-28,4.176,5.9,37
tt1156447,0.0,0.0,,ja,2008-11-15,2.618,6.0,20
tt1156448,0.0,0.0,,en,2008-11-10,2.849,6.0,2
tt1156464,6321500.0,0.0,,pt,2009-06-04,1.4,6.2,3
tt1156483,0.0,0.0,,en,2005-06-01,0.6,0.0,0
tt1156505,0.0,0.0,,fr,2009-07-08,2.296,5.7,42
tt1156506,5750000.0,0.0,,cn,2008-09-25,4.814,6.3,72
tt11565130,0.0,0.0,,it,2020-02-06,1.291,5.0,2
tt1156516,0.0,0.0,,te,2008-06-19,1.985,5.1,11
tt1156519,0.0,0.0,,en,2009-03-19,6.188,6.6,58
tt1156524,0.0,0.0,,en,2009-12-13,2.728,7.0,9
tt1156527,0.0,0.0,,en,2010-06-06,0.6,5.2,6
tt1156528,2000000.0,0.0,,sl,2011-02-08,1.319,7.0,7
tt11565362,15000.0,0.0,,en,2020-04-01,0.6,0.0,0
tt11566030,0.0,0.0,,fr,2020-01-08,0.6,0.0,0
tt11566164,0.0,0.0,,ko,2020-01-15,5.009,6.1,38
tt11566166,0.0,4354690.0,,ko,2020-01-22,4.636,5.5,8
tt11566200,0.0,0.0,,en,2022-03-14,0.657,0.0,0
tt11566556,0.0,0.0,NR,en,2018-02-08,0.6,8.0,1
tt11568236,60000.0,0.0,R,en,2020-05-05,1.124,5.8,6
tt11568322,0.0,0.0,,fr,2021-05-19,194.709,6.9,42
tt11568324,0.0,0.0,,es,2020-04-10,8.769,7.7,60
tt11568380,0.0,0.0,,en,2021-04-30,0.6,9.0,1
tt11568384,1000.0,0.0,R,en,2020-01-03,0.6,0.0,0
tt11568878,0.0,0.0,,en,2020-09-17,2.807,5.3,14
tt11569456,0.0,0.0,,ta,2021-11-04,1.111,0.0,1
tt11569872,0.0,0.0,,en,2019-10-23,0.6,0.0,0
tt11570120,0.0,0.0,,de,2020-10-08,3.186,6.0,25
tt11570526,0.0,0.0,,ar,2020-10-28,0.603,4.8,6
tt11572530,0.0,0.0,,es,2020-11-13,3.002,6.6,12
tt11574092,0.0,0.0,,fr,2019-10-16,0.6,0.0,0
tt11574106,0.0,0.0,,en,,0.6,0.0,0
tt11574454,0.0,0.0,,en,,0.6,0.0,0
tt11574990,0.0,0.0,,en,2021-03-18,1.662,0.0,0
tt11575350,0.0,0.0,,zh,2020-10-30,0.84,0.0,0
tt1157549,0.0,0.0,,ro,2009-05-08,1.918,6.6,26
tt11575888,0.0,0.0,,en,2020-01-08,2.036,2.0,1
tt1157600,0.0,0.0,,en,2009-01-01,1.482,4.2,5
tt1157601,0.0,0.0,NR,en,2009-05-01,2.559,4.5,11
tt1157604,0.0,0.0,NR,en,2008-01-18,0.6,6.0,1
tt1157605,0.0,0.0,NR,en,2008-01-14,6.362,7.6,205
tt11576058,0.0,0.0,,fa,2019-09-23,1.181,10.0,1
tt1157607,0.0,0.0,,en,2009-03-20,1.065,6.5,4
tt11576124,0.0,139757.0,R,en,2020-08-20,14.552,5.6,554
tt1157614,0.0,0.0,,en,2008-01-22,2.033,6.5,2
tt1157618,0.0,0.0,,es,2008-01-22,0.6,5.0,1
tt1157620,0.0,0.0,R,en,2008-01-25,2.071,6.0,3
tt1157631,0.0,0.0,,es,2008-04-18,5.105,7.0,40
tt11576330,300000.0,0.0,,es,2022-04-28,7.909,7.3,4
tt1157635,0.0,0.0,,en,2008-01-18,0.6,0.0,0
tt11576374,0.0,0.0,,de,2020-09-17,3.011,5.4,25
tt1157638,0.0,0.0,,en,2007-11-10,0.6,0.0,0
tt1157650,0.0,0.0,,en,2007-01-01,0.6,5.8,4
tt1157668,0.0,0.0,,en,2008-06-13,1.1,8.7,3
tt1157685,0.0,0.0,,en,2008-11-21,1.368,7.4,5
tt1157688,0.0,0.0,,en,2008-01-01,0.842,0.0,0
tt1157694,0.0,0.0,,en,2008-07-25,2.548,6.3,9
tt1157705,0.0,0.0,,en,2008-01-18,4.427,6.2,49
tt1157709,0.0,0.0,,en,2008-09-12,1.653,8.0,4
tt1157718,0.0,0.0,,ar,2008-01-18,0.6,9.0,2
tt1157720,0.0,0.0,,es,2007-11-13,3.626,7.8,14
tt11578862,0.0,0.0,,en,2020-05-31,0.6,0.0,0
tt11579002,0.0,0.0,,ar,2021-07-22,0.6,0.0,0
tt11579538,0.0,0.0,,es,2021-10-29,6.051,6.4,16
tt11580628,0.0,0.0,,nl,2020-03-05,0.713,6.5,2
tt11580634,0.0,0.0,,zh,2019-08-04,1.483,4.0,1
tt11580854,0.0,0.0,,ta,2021-07-22,3.801,7.1,14
tt11580944,0.0,0.0,,te,2021-09-10,1.087,5.3,2
tt11581002,0.0,0.0,,en,2020-11-11,1.771,0.0,0
tt11581174,0.0,0.0,,ta,2021-04-09,4.14,7.3,31
tt11581190,0.0,0.0,,te,2020-02-07,0.6,0.0,0
tt11581692,0.0,0.0,,ml,2019-12-13,0.67,7.0,2
tt1158302,413000.0,0.0,,en,2007-03-17,0.84,0.0,0
tt1158308,0.0,0.0,,en,2008-08-01,1.413,6.3,14
tt11584600,0.0,0.0,,en,2019-12-29,0.6,0.0,0
tt11585100,0.0,0.0,,en,2020-05-16,1.293,1.3,4
tt11585296,0.0,0.0,,en,1977-01-01,2.299,8.7,5
tt11585560,0.0,0.0,,ja,2020-01-10,112.601,4.5,14
tt11585882,0.0,0.0,,ko,2020-08-20,1.381,6.8,7
tt11586264,0.0,0.0,,de,2016-01-01,0.6,8.0,1
tt11586384,0.0,0.0,,en,2021-09-23,1.668,7.5,3
tt11586524,0.0,0.0,,es,2014-02-06,0.6,3.9,4
tt1158820,0.0,0.0,,lv,2007-09-10,0.6,0.0,0
tt11588674,0.0,0.0,,ko,2020-12-03,0.654,6.0,1
tt11588714,0.0,0.0,,fa,2019-05-08,0.6,0.0,0
tt1158933,800000.0,0.0,,en,2009-06-05,2.662,5.0,3
tt1158934,0.0,0.0,,en,2010-12-01,1.201,2.6,7
tt1158936,0.0,0.0,,fr,2009-02-11,4.125,6.2,44
tt11589366,0.0,0.0,,en,2021-08-18,2.792,6.0,17
tt1158939,12000000.0,106796.0,R,en,2019-03-15,7.804,6.1,166
tt11589646,0.0,0.0,,en,2020-02-17,1.193,7.0,1
tt11590582,0.0,0.0,,en,2020-12-15,2.31,5.4,5
tt11590860,0.0,0.0,,ja,2019-11-01,0.6,10.0,1
tt11591306,0.0,0.0,,ml,2021-03-11,4.497,5.8,16
tt11591424,0.0,0.0,,en,2021-03-16,4.186,4.2,6
tt11592014,0.0,0.0,,es,2022-01-13,5.915,6.7,21
tt1159213,0.0,0.0,,en,2008-01-03,0.6,0.0,0
tt1159223,0.0,0.0,,ko,2007-08-15,1.644,5.1,8
tt1159231,0.0,0.0,,it,2007-12-14,5.187,5.7,418
tt1159263,500.0,0.0,,en,2011-06-06,0.6,1.0,1
tt11593944,0.0,0.0,,en,2021-06-12,2.79,10.0,1
tt11593986,0.0,0.0,,es,,0.6,0.0,0
tt11594104,0.0,0.0,,ms,2020-02-06,2.043,6.0,1
tt11594696,20000.0,0.0,,en,2020-02-21,1.516,3.0,1
tt11594766,0.0,0.0,,pt,2021-08-18,6.251,6.6,103
tt1159484,0.0,0.0,,en,2007-09-12,0.6,0.0,0
tt1159485,0.0,0.0,,en,2007-12-10,0.932,4.2,3
tt11595702,0.0,0.0,,ja,2020-07-10,1.595,6.5,8
tt11595776,0.0,0.0,,en,2021-04-15,0.734,0.0,0
tt1159595,0.0,0.0,,en,2007-09-01,0.666,0.0,0
tt1159634,700000.0,0.0,,de,2009-04-09,2.439,5.0,3
tt11596458,0.0,0.0,,en,2020-02-12,0.6,0.0,0
tt11596920,0.0,0.0,,fr,2021-12-15,0.6,4.5,1
tt1159705,0.0,0.0,NR,de,2008-01-01,1.231,5.1,9
tt11597086,0.0,0.0,,it,2020-07-02,2.439,5.7,28
tt1159712,0.0,0.0,PG,en,2010-01-24,2.551,6.5,8
tt1159721,1000000.0,0.0,,en,2010-01-01,4.595,4.5,19
tt1159722,0.0,0.0,,en,2008-09-03,1.243,6.8,8
tt1159922,0.0,0.0,NR,en,2012-12-07,4.306,5.6,34
tt1159926,0.0,0.0,,en,2009-12-11,1.462,6.2,13
tt11599326,0.0,0.0,,zh,2020-01-10,0.641,9.0,1
tt11599576,0.0,0.0,,en,2021-08-26,2.562,6.0,7
tt1159961,0.0,80.0,PG,en,2009-09-05,6.583,7.3,80
tt1160004,0.0,0.0,,es,2009-03-05,1.007,4.6,8
tt11600078,0.0,0.0,,en,2002-06-16,0.6,6.0,1
tt1160012,0.0,0.0,,fr,2008-11-26,2.169,6.0,15
tt1160017,20000.0,0.0,,en,2007-09-07,0.6,0.0,0
tt1160022,3367980.0,0.0,,fr,2008-09-10,1.742,5.9,23
tt1160023,0.0,0.0,,tl,2007-02-12,1.487,7.2,5
tt1160026,0.0,0.0,,en,2007-01-01,1.929,4.3,7
tt11600484,0.0,0.0,,en,2020-02-11,2.041,6.0,1
tt11600880,0.0,0.0,,en,2020-02-22,0.663,0.0,0
tt11602464,0.0,0.0,,en,2004-01-01,0.6,0.0,0
tt11602548,0.0,0.0,,tl,2020-05-28,0.925,1.5,2
tt11602560,0.0,0.0,,tl,2020-02-19,1.02,1.0,1
tt11602582,0.0,0.0,,tl,2021-03-11,1.837,0.0,0
tt11602648,0.0,0.0,,en,2020-04-27,3.94,5.8,24
tt11602790,0.0,0.0,,en,2020-03-06,1.538,8.0,1
tt1160317,0.0,0.0,R,en,2007-10-28,5.108,4.2,35
tt1160322,0.0,0.0,,nl,2006-09-14,0.6,5.0,2
tt1160368,20000000.0,17280300.0,PG-13,en,2009-03-19,54.935,5.9,605
tt1160369,0.0,0.0,,en,2009-01-01,1.4,7.0,6
tt1160370,0.0,0.0,,en,2009-02-05,0.6,0.0,0
tt1160371,0.0,0.0,,en,2010-08-15,0.6,3.7,3
tt1160374,0.0,0.0,R,en,2009-11-20,2.665,3.2,19
tt1160376,0.0,0.0,,en,,0.62,2.0,1
tt11603828,0.0,0.0,,te,2022-01-14,1.981,9.0,1
tt11604130,0.0,0.0,,de,,0.6,10.0,1
tt1160419,165000000.0,400672000.0,PG-13,en,2021-09-15,296.021,7.9,6975
tt1160424,0.0,0.0,,en,2009-04-11,1.862,5.7,9
tt11604612,0.0,0.0,,fr,2020-03-16,0.6,8.0,1
tt11604676,20000000.0,0.0,,ml,2021-04-08,2.85,7.7,19
tt11604772,0.0,0.0,,es,2020-01-22,0.6,4.5,5
tt1160524,0.0,0.0,PG-13,ja,2008-08-02,58.976,7.2,302
tt1160525,0.0,43300000.0,G,ja,2008-07-19,13.952,6.8,188
tt1160629,0.0,0.0,,ja,2008-10-04,4.328,7.4,77
tt1160710,0.0,0.0,,ja,2007-12-22,0.842,0.0,0
tt11608198,0.0,0.0,,en,,0.6,0.0,0
tt1160907,200000.0,0.0,PG-13,en,2008-12-30,2.102,3.0,4
tt11609226,0.0,0.0,,ja,2019-12-26,0.6,0.0,0
tt11609692,0.0,0.0,,en,2020-09-19,1.654,5.2,5
tt1160996,16000000.0,0.0,NR,en,2013-04-12,14.462,5.4,930
tt1161051,0.0,0.0,,en,2009-09-04,2.38,7.0,1
tt1161064,0.0,0.0,PG,en,2009-03-20,2.83,5.0,8
tt11611064,0.0,0.0,,sv,2022-02-05,1.126,0.0,0
tt11611106,0.0,0.0,,no,2020-03-06,0.862,0.0,0
tt11611416,0.0,0.0,,fr,2021-09-21,1.4,8.0,1
tt11611486,0.0,0.0,,fr,2021-09-29,6.378,7.0,36
tt11611650,0.0,0.0,,en,2020-04-19,2.865,6.3,4
tt11612202,0.0,0.0,,es,,2.056,0.0,0
tt11612890,0.0,0.0,,en,2021-11-16,3.58,5.7,24
tt11613502,0.0,0.0,,en,2021-10-29,2.706,4.0,2
tt1161404,3000000.0,0.0,R,en,2009-10-10,5.744,4.9,40
tt1161405,0.0,0.0,,es,2008-01-31,0.6,1.5,2
tt11614054,0.0,0.0,,en,2020-12-02,2.831,7.5,6
tt11614144,0.0,0.0,,en,2020-12-30,1.75,0.0,0
tt1161418,10000000.0,0.0,PG-13,en,2009-09-30,7.575,5.9,128
tt1161421,0.0,14500.0,,en,,0.623,6.0,1
tt11614472,0.0,0.0,,hu,2020-02-06,1.003,8.0,3
tt1161449,0.0,0.0,,th,2009-06-01,0.805,3.6,7
tt1161450,0.0,0.0,,en,2009-01-19,1.304,3.0,2
tt11614794,0.0,0.0,,en,2012-01-01,0.6,0.0,0
tt11614912,0.0,398663.0,R,en,2020-07-31,7.855,5.4,98
tt11615038,0.0,0.0,,en,2020-03-19,6.619,6.7,23
tt11615290,0.0,0.0,,en,2020-04-24,13.139,7.8,93
tt11615616,0.0,0.0,,en,2022-06-16,6.326,0.0,0
tt11615706,0.0,0.0,,en,2020-09-24,0.996,0.0,0
tt11615796,0.0,0.0,,en,2019-09-19,0.65,5.0,1
tt11615802,0.0,0.0,,de,2021-11-11,0.6,0.0,0
tt11615912,0.0,0.0,,sk,2019-12-05,1.781,7.3,6
tt11616036,0.0,0.0,,ru,2020-10-08,1.4,5.9,9
tt11616194,0.0,0.0,,en,2019-09-08,0.6,9.0,3
tt1161645,0.0,0.0,,en,2006-12-01,0.813,0.0,0
tt1161646,0.0,0.0,NR,en,2008-07-04,5.112,5.3,33
tt1161647,0.0,0.0,,en,2007-10-26,0.6,7.0,1
tt11617052,0.0,0.0,,de,2020-07-01,9.76,6.5,143
tt11618350,0.0,0.0,R,en,2021-03-29,2.82,7.0,1
tt11618536,80000.0,18370.0,R,en,2020-10-16,6.617,7.3,87
tt1161861,0.0,0.0,,en,2009-01-01,1.468,0.0,0
tt1161864,37000000.0,96047600.0,PG-13,en,2011-01-28,39.974,6.1,1713
tt11619482,0.0,0.0,,ms,2020-02-13,1.771,1.5,2
tt1161951,0.0,0.0,,en,2008-05-13,9.586,5.4,14
tt1161976,0.0,0.0,,en,2009-11-01,0.668,0.0,0
tt1161979,0.0,0.0,NC-17,en,2006-10-28,0.892,7.0,1
