tconst,primaryTitle,startYear,runtimeMinutes,imdb_id,id,budget,revenue,certification,original_title,poster_path,tagline,original_language,release_date,popularity,vote_average,vote_count,Genre_Action,Genre_Adult,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,profit,ROI
tt4913966,The Curse of La Llorona,2019.0,93,tt4913966,480414,9000000.0,122034000.0,R,The Curse of La Llorona,/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,She Wants Your Children.,en,2019-04-17,43.069,5.695,2258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,113034000.0,12.559333333333333
tt6343314,Creed II,2018.0,130,tt6343314,480530,50000000.0,214216000.0,PG-13,Creed II,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,There's More to Lose than a Title,en,2018-11-21,81.515,7.0,4194,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,164216000.0,3.28432
tt5804314,Let There Be Light,2017.0,100,tt5804314,480881,3000000.0,7240000.0,PG-13,Let There Be Light,/a1lCoSdAEYEs4ezvm5PcufEUVti.jpg,,en,2017-10-27,35.272,6.3,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240000.0,1.4133333333333333
tt1620981,The Addams Family,2019.0,86,tt1620981,481084,40000000.0,204394000.0,PG,The Addams Family,/q1epO0eO8DWu8Vo8tPfvVlzW48T.jpg,Think your family is weird?,en,2019-10-10,40.109,6.618,2148,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164394000.0,4.10985
tt7504726,The Call of the Wild,2020.0,100,tt7504726,481848,109000000.0,107605000.0,PG,The Call of the Wild,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,Based on the legendary novel,en,2020-02-19,124.1,7.6,2891,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1395000.0,-0.012798165137614679
tt6246322,Don't Breathe 2,2021.0,98,tt6246322,482373,10000000.0,53785600.0,R,Don't Breathe 2,/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,Bad things happen to bad people.,en,2021-08-12,43.057,7.108,2290,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43785600.0,4.37856
tt7040874,A Simple Favor,2018.0,117,tt7040874,484247,20000000.0,97644600.0,R,A Simple Favor,/5EJWZQ8dh99hfgXP9zAD5Ak5Hrn.jpg,Can you keep a secret?,en,2018-08-29,21.975,6.6,3529,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77644600.0,3.88223
tt7456310,Anna,2019.0,118,tt7456310,484641,34000000.0,31627000.0,R,Anna,/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,Never make the weapon the target,fr,2019-06-19,42.575,6.7,2434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2373000.0,-0.06979411764705883
tt4463894,Shaft,2019.0,111,tt4463894,486131,30000000.0,21360200.0,R,Shaft,/kfZqwGuvEBAysAbCsa0QLKoSYR.jpg,More Shaft than you can handle,en,2019-06-14,21.591,6.549,1587,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8639800.0,-0.2879933333333333
tt7634968,What Men Want,2019.0,117,tt7634968,487297,20000000.0,69766500.0,R,What Men Want,/30IiwvIRqPGjUV0bxJkZfnSiCL.jpg,She can hear men's thoughts. Let the games begin.,en,2019-02-08,27.672,6.193,1336,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,49766500.0,2.488325
tt7349662,BlacKkKlansman,2018.0,135,tt7349662,487558,15000000.0,93400800.0,R,BlacKkKlansman,/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,Infiltrate hate.,en,2018-08-09,14.03,7.5,6420,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78400800.0,5.22672
tt8134742,3 from Hell,2019.0,115,tt8134742,489064,3000000.0,2295820.0,R,3 from Hell,/nH6ZuEl0H9ZocqKItByG8ECsZsp.jpg,The Evil Returns,en,2019-09-16,21.166,5.821,417,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-704180.0,-0.23472666666666667
tt6443294,Blaze,2018.0,129,tt6443294,489928,1200000.0,467306.0,R,Blaze,/g3rMWJRP6rQO5qP9E6umeRq9hGA.jpg,Based on a true Texas love story,en,2018-08-17,5.96,6.2,39,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-732694.0,-0.6105783333333333
tt6212478,American Animals,2018.0,116,tt6212478,489931,3000000.0,2847320.0,R,American Animals,/aLbdKxgxuOPvs6CTlmzoOQ4Yg3j.jpg,You don't know where the line is until you cross it.,en,2018-06-01,8.792,6.8,777,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-152680.0,-0.05089333333333333
tt7668870,Searching,2018.0,102,tt7668870,489999,1000000.0,75462000.0,PG-13,Searching,/pk9R56ZFlofbBzfwBnHlDyg5DMs.jpg,No one is lost without a trace.,en,2018-08-24,17.244,7.6,3131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74462000.0,74.462
tt6966692,Green Book,2018.0,130,tt6966692,490132,23000000.0,319700000.0,PG-13,Green Book,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,Inspired by a True Friendship,en,2018-11-16,45.286,8.2,9058,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296700000.0,12.9
tt7549996,Judy,2019.0,118,tt7549996,491283,10000000.0,38981300.0,PG-13,Judy,/iqJhHjD6k6T07waELjMKDpQJUP.jpg,Judy Garland: the legend behind the rainbow.,en,2019-09-27,14.73,6.731,1099,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28981300.0,2.89813
tt7653254,Marriage Story,2019.0,137,tt7653254,492188,18000000.0,2300000.0,R,Marriage Story,/91osxUqsq1JC0zJzB1CpAavlWu7.jpg,"Where there's a love, there's a way.",en,2019-09-28,22.725,7.75,6534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-15700000.0,-0.8722222222222222
tt4717208,Cops and Robbers,2017.0,88,tt4717208,492402,5500000.0,5500000.0,R,Cops and Robbers,/jtcEfJs4pKuJBEcTjnk3H9KCo0E.jpg,Which side are you on?,en,2017-12-12,4.157,5.3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
tt4975920,The Kid,2019.0,100,tt4975920,492565,8000000.0,1561700.0,R,The Kid,/8zWFMU70cFbKZ45QWQnsfxV1RPz.jpg,It only matters the story they tell when you're gone,en,2019-03-08,12.414,5.9,266,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6438300.0,-0.8047875
tt7510346,The Turning,2020.0,94,tt7510346,492611,14000000.0,18472800.0,PG-13,The Turning,/cTETLTKjAf0PFGzzEfFq7umBXAg.jpg,Watch the children with care.,en,2020-01-23,13.598,6.0,772,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4472800.0,0.31948571428571426
tt2906216,Dungeons & Dragons: Honor Among Thieves,2023.0,134,tt2906216,493529,151000000.0,208177000.0,PG-13,Dungeons & Dragons: Honor Among Thieves,/A7AoNT06aRAc4SV89Dwxj3EYAgC.jpg,No experience necessary.,en,2023-03-23,129.655,7.423,2622,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57177000.0,0.37865562913907286
tt5208252,Operation Finale,2018.0,122,tt5208252,493551,24000000.0,17506900.0,PG-13,Operation Finale,/nlIdPeH5IrR1qRErschnVQeZAQu.jpg,"After World War II, Hitler’s deadliest lieutenant escaped.",en,2018-08-29,12.887,6.7,770,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6493100.0,-0.2705458333333333
tt7713068,Birds of Prey,2020.0,109,tt7713068,495764,75000000.0,201858000.0,R,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,Mind Over Mayhem,en,2020-02-05,89.872,7.0,8758,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126858000.0,1.69144
tt6751668,Parasite,2019.0,132,tt6751668,496243,11363000.0,257592000.0,R,기생충,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,Act like you own the place.,ko,2019-05-30,91.686,8.515,16670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,246229000.0,21.66936548446713
tt10364034,"Miraculous: Ladybug & Cat Noir, the Movie",2023.0,105,tt10364034,496450,86000000.0,38955300.0,PG,Miraculous - le film,/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,The fate of the world is in their hands.,fr,2023-07-05,177.635,7.759,661,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47044700.0,-0.5470313953488372
tt3480822,Black Widow,2021.0,134,tt3480822,497698,200000000.0,379751000.0,PG-13,Black Widow,/kwB7d51AIcyzPOBOHLCEZJkmPhQ.jpg,Her world. Her secrets. Her legacy.,en,2021-07-07,83.03,7.293,9419,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,179751000.0,0.898755
tt7322224,Triangle of Sadness,2022.0,147,tt7322224,497828,15600000.0,24733600.0,R,Triangle of Sadness,/k9eLozCgCed5FGTSdHu0bBElAV8.jpg,,en,2022-09-18,29.125,7.118,1706,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9133600.0,0.5854871794871794
tt4844148,Mia and the White Lion,2018.0,98,tt4844148,498248,9600000.0,35487200.0,PG,Mia et le lion blanc,/zXfwBeYe0RnqsJ0dnBoFTB4SSrG.jpg,Friendship is the wildest adventure of all,fr,2018-08-02,22.329,7.3,723,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25887200.0,2.6965833333333333
tt1158939,Never Grow Old,2019.0,100,tt1158939,498743,12000000.0,106796.0,R,Never Grow Old,/3WGh8RtXOCG6Onrju1SBO67fCGb.jpg,Greed digs the deepest graves,en,2019-03-15,12.376,6.047,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-11893204.0,-0.9911003333333334
tt7547410,Dora and the Lost City of Gold,2019.0,102,tt7547410,499701,49000000.0,120597000.0,PG,Dora and the Lost City of Gold,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,Explorer is her middle name.,en,2019-08-08,48.891,6.67,1590,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71597000.0,1.4611632653061224
tt6499752,Upgrade,2018.0,100,tt6499752,500664,5000000.0,16593600.0,R,Upgrade,/5f28TXtvHioXirX2n1XH8EJ314v.jpg,Not man. Not machine. More.,en,2018-05-31,31.682,7.5,3358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11593600.0,2.31872
tt5941692,Miss Bala,2019.0,104,tt5941692,500852,15000000.0,15200000.0,PG-13,Miss Bala,/ae9yrSAS7nLZPbbkOm61pSuIqeo.jpg,Who would you become to save your family?,en,2019-02-01,21.431,6.384,488,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,0.013333333333333334
tt5606664,Doctor Sleep,2019.0,152,tt5606664,501170,45000000.0,72381700.0,R,Doctor Sleep,/p69QzIBbN06aTYqRRiCOY1emNBh.jpg,Dare to go back.,en,2019-10-30,38.553,7.161,4033,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27381700.0,0.6084822222222223
tt5325684,Hate Story IV,2018.0,131,tt5325684,501192,2900000.0,3200000.0,R,Hate Story IV,/7mI6YgCVFfKDSlSDN8MuSY8oCFJ.jpg,Hate is Coming,hi,2018-03-09,2.616,6.9,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300000.0,0.10344827586206896
tt3224458,A Beautiful Day in the Neighborhood,2019.0,109,tt3224458,501907,25000000.0,67925700.0,PG,A Beautiful Day in the Neighborhood,/p9vCAVhDK375XyobVcKqzqzsUHE.jpg,Neighbor. Icon. Friend.,en,2019-09-07,20.289,6.995,1465,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42925700.0,1.717028
tt6718170,The Super Mario Bros. Movie,2023.0,92,tt6718170,502356,100000000.0,1355730000.0,PG,The Super Mario Bros. Movie,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,Not all heroes wear capes. Some wear overalls.,en,2023-04-05,405.95,7.753,7199,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255730000.0,12.5573
tt6857166,Book Club,2018.0,104,tt6857166,502682,10000000.0,78720300.0,PG-13,Book Club,/6ORGBbOA45pfKQXvntPf46NoFGO.jpg,"The hornier, the better.",en,2018-05-18,11.598,6.2,644,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68720300.0,6.87203
tt7961060,Dragon Ball Super: Broly,2018.0,100,tt7961060,503314,1000000.0,125003000.0,PG,ドラゴンボール超スーパー ブロリー,/f03YksE4NggUjG75toz4H1YAGRf.jpg,A new adventure to become the strongest begins.,ja,2018-12-14,126.535,7.8,2251,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124003000.0,124.003
tt2126357,Second Act,2018.0,103,tt2126357,503616,16000000.0,72282200.0,PG-13,Second Act,/maUMIZVGs8g1hYtq4dQ9Lg9FtVF.jpg,Her talent was real. Her résumé was not.,en,2018-11-22,16.649,6.4,1014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56282200.0,3.5176375
tt0993840,Army of the Dead,2021.0,148,tt0993840,503736,90000000.0,190700000.0,R,Army of the Dead,/z8CExJekGrEThbpMXAmCFvvgoJR.jpg,Survivors take all.,en,2021-05-14,39.634,6.2,3677,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100700000.0,1.1188888888888888
tt7984734,The Lighthouse,2019.0,109,tt7984734,503919,11000000.0,18129900.0,R,The Lighthouse,/4SC4cyzHWWzDEdszdxHYPWd32YH.jpg,There is enchantment in the light.,en,2019-10-18,28.17,7.518,4422,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7129900.0,0.6481727272727272
tt7959026,The Mule,2018.0,116,tt7959026,504172,50000000.0,174804000.0,R,The Mule,/klazQbxk3yfuZ8JcfO9jdKOZQJ7.jpg,Nobody Runs Forever,en,2018-12-14,36.521,6.8,4095,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124804000.0,2.49608
tt0385887,Motherless Brooklyn,2019.0,144,tt0385887,504562,26000000.0,18377700.0,R,Motherless Brooklyn,/jjMJy5OxJHpFIaboCklDIYdcfpD.jpg,,en,2019-10-31,19.426,6.709,1327,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-7622300.0,-0.2931653846153846
tt7657566,Death on the Nile,2022.0,127,tt7657566,505026,90000000.0,137110000.0,PG-13,Death on the Nile,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,Murder was just the beginning.,en,2022-02-09,264.604,6.5,1675,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47110000.0,0.5234444444444445
tt4761916,Unfriended: Dark Web,2018.0,92,tt4761916,505058,1000000.0,9602620.0,R,Unfriended: Dark Web,/nOXuOeD07nZPT29IgiGT0S8PZH.jpg,Death wants some face time.,en,2018-07-19,21.816,6.3,1206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8602620.0,8.60262
tt1489887,Booksmart,2019.0,102,tt1489887,505600,6000000.0,24849000.0,R,Booksmart,/micaVOa1UZsdzs4fKGA67ZMGOzc.jpg,Getting straight A's. Giving zero F's.,en,2019-05-24,16.304,7.049,2421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18849000.0,3.1415
tt9114286,Black Panther: Wakanda Forever,2022.0,161,tt9114286,505642,250000000.0,859102000.0,PG-13,Black Panther: Wakanda Forever,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,Forever.,en,2022-11-09,165.033,7.171,5633,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609102000.0,2.436408
tt7515456,Mission of Honor,2018.0,107,tt7515456,506863,10000000.0,2137750.0,R,Hurricane,/mTpmZORhYswd9YinB23wV9QE2cx.jpg,In foreign skies they fought for their country,pl,2018-09-07,9.512,5.8,127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7862250.0,-0.786225
tt8043306,Teefa In Trouble,2018.0,155,tt8043306,506971,1500000.0,3062480.0,PG-13,طیفا اِن ٹرَبل,/aJv4GNV1g4zLHDBQiQCIwAx4j42.jpg,,ur,2018-07-20,3.218,7.6,16,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562480.0,1.0416533333333333
tt4589218,Five Nights at Freddy's,2023.0,109,tt4589218,507089,20000000.0,271900000.0,PG-13,Five Nights at Freddy's,/j9mH1pr3IahtraTWxVEMANmPSGR.jpg,Can you survive five nights?,en,2023-10-25,1208.7,7.902,2419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,251900000.0,12.595
tt7146812,Onward,2020.0,102,tt7146812,508439,200000000.0,141592000.0,PG,Onward,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,Their quest begineth.,en,2020-02-29,54.719,7.8,5016,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58408000.0,-0.29204
tt2948372,Soul,2020.0,100,tt2948372,508442,150000000.0,136384000.0,PG,Soul,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,Is all this living really worth dying for?,en,2020-12-25,201.903,8.2,8020,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13616000.0,-0.09077333333333333
tt0441881,Danger Close,2019.0,118,tt0441881,508664,23934800.0,2078370.0,R,Danger Close: The Battle of Long Tan,/aB1rCWGMsM2mm1kBDleaPkqUCFo.jpg,Outnumbered. Outgunned. Never out of courage,en,2019-08-08,16.832,6.8,290,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-21856430.0,-0.9131653491986563
tt7616798,A Dog's Way Home,2019.0,96,tt7616798,508763,18000000.0,17643900.0,PG,A Dog's Way Home,/pZn87R7gtmMCGGO8KeaAfZDhXLg.jpg,A lot can happen between lost and found.,en,2019-01-10,31.276,7.3,1019,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-356100.0,-0.019783333333333333
tt6423362,The Sun Is Also a Star,2019.0,100,tt6423362,508791,9000000.0,6800000.0,PG-13,The Sun Is Also a Star,/pYfI62qgone3Ai0tzgxtQq7chDE.jpg,Love is a universe all of its own,en,2019-05-16,11.012,6.984,558,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-2200000.0,-0.24444444444444444
tt12801262,Luca,2021.0,95,tt12801262,508943,200000000.0,49750500.0,PG,Luca,/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,Prepare for an unforgettable trip.,en,2021-06-17,84.064,7.856,7730,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150249500.0,-0.7512475
tt8097030,Turning Red,2022.0,100,tt8097030,508947,190000000.0,17185000.0,PG,Turning Red,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,Growing up is a beast.,en,2022-03-10,2639.79,7.5,2186,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-172815000.0,-0.9095526315789474
tt7869070,The Fanatic,2019.0,88,tt7869070,509853,18000000.0,3153.0,R,The Fanatic,/nojx83s8JWyYpI9oeKdQXniWMu6.jpg,All he wanted was an autograph.,en,2019-08-30,10.611,4.511,271,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-17996847.0,-0.9998248333333334
tt3581652,West Side Story,2021.0,156,tt3581652,511809,100000000.0,74530500.0,PG-13,West Side Story,/myAX5qoD6YVLNGiWpk2wcU66Vfq.jpg,,en,2021-12-08,35.604,7.03,1370,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-25469500.0,-0.254695
tt8364368,Crawl,2019.0,87,tt8364368,511987,13500000.0,91542100.0,R,Crawl,/s73fggD9Pa17XsJLdZp7JjLpVar.jpg,They were here first,en,2019-07-11,31.395,6.312,2894,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78042100.0,5.780896296296296
tt7991608,Red Notice,2021.0,118,tt7991608,512195,160000000.0,178143.0,PG-13,Red Notice,/lAXONuqg41NwUMuzMiFvicDET9Y.jpg,Pro and cons.,en,2021-11-04,62.917,6.795,5215,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-159821857.0,-0.99888660625
tt8155288,Happy Death Day 2U,2019.0,100,tt8155288,512196,9000000.0,25327500.0,PG-13,Happy Death Day 2U,/4tdnePOkOOzwuGPEOAHp8UA4vqx.jpg,Death makes a killer comeback.,en,2019-02-13,19.264,6.304,3162,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16327500.0,1.8141666666666667
tt7975244,Jumanji: The Next Level,2019.0,123,tt7975244,512200,125000000.0,801694000.0,PG-13,Jumanji: The Next Level,/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,,en,2019-12-04,50.724,6.922,8013,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676694000.0,5.413552
tt8151874,Honey Boy,2019.0,94,tt8151874,512263,3500000.0,3400980.0,R,Honey Boy,/3BZ2rBn31kWER45ZMj7OTe9keMm.jpg,sweet as honey.,en,2019-09-28,14.113,7.098,613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99020.0,-0.02829142857142857
tt7734218,Stuber,2019.0,93,tt7734218,513045,16000000.0,32400000.0,R,Stuber,/klkFYDZOetegK8floj6IjvbzzQ2.jpg,Saving the day takes a pair.,en,2019-07-11,19.054,6.658,1186,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400000.0,1.025
tt2243900,Trouble Is My Business,2018.0,116,tt2243900,513285,250000.0,679000.0,PG,Trouble Is My Business,/2o4z89Q6YsEniOboIvRDKVNnuPw.jpg,"Passion, Murder, and Betrayal. Just Another Day at the Office.",en,2018-04-03,3.647,5.7,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429000.0,1.716
tt7638348,Boss Level,2020.0,100,tt7638348,513310,45000000.0,2000000.0,R,Boss Level,/i6QFXv4lZyxRMknH0EDkCIz02XP.jpg,Running out of time. And lives.,en,2021-02-19,50.07,6.9,1009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43000000.0,-0.9555555555555556
tt1773753,Mara,2018.0,98,tt1773753,514277,5000000.0,470901.0,R,Mara,/gQDmXAef1Oc1SXci5mui2x5DJwt.jpg,"Whatever You Do, Do Not Sleep.",en,2018-08-22,11.555,5.7,301,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-4529099.0,-0.9058198
tt7083526,Breakthrough,2019.0,116,tt7083526,514439,14000000.0,49200000.0,PG,Breakthrough,/t58dx7JIgchr9If5uxn3NmHaHoS.jpg,Based On The Impossible True Story,en,2019-04-10,26.296,7.635,993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35200000.0,2.5142857142857142
tt8097306,Nobody's Fool,2018.0,110,tt8097306,514619,19000000.0,29152600.0,R,Nobody's Fool,/2VTHRTwLlnFDlNUxc8MEeFwCQTm.jpg,She shows up. Everything blows up.,en,2018-10-31,9.579,6.2,247,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10152600.0,0.5343473684210527
tt8244784,The Hunt,2020.0,90,tt8244784,514847,14000000.0,8621290.0,R,The Hunt,/wxPhn4ef1EAo5njxwBkAEVrlJJG.jpg,The Ultimate Human Hunting Experience,en,2020-03-11,163.931,6.7,2310,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-5378710.0,-0.3841935714285714
tt6141246,The Aeronauts,2019.0,100,tt6141246,514921,40000000.0,3485250.0,PG-13,The Aeronauts,/kZHnblqmTBUBgzYBIxWIz9txsEi.jpg,Soar beyond your limits.,en,2019-11-04,20.156,6.805,1012,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36514750.0,-0.91286875
tt2584384,Jojo Rabbit,2019.0,108,tt2584384,515001,14000000.0,82468700.0,PG-13,Jojo Rabbit,/7GsM4mtM0worCtIVeiQt28HieeN.jpg,An anti-hate satire.,en,2019-10-18,34.423,8.037,8828,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68468700.0,4.8906214285714285
tt8079248,Yesterday,2019.0,116,tt8079248,515195,26000000.0,88092100.0,PG-13,Yesterday,/1rjaRIAqFPQNnMtqSMLtg0VEABi.jpg,Everyone in the world has forgotten The Beatles. Everyone except Jack…,en,2019-06-26,20.991,6.704,3661,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,62092100.0,2.388157692307692
tt7531096,StarDog and TurboCat,2019.0,90,tt7531096,515789,2100000.0,585443.0,PG,StarDog and TurboCat,/aM0Ksnnuc7NtRibMUhXGmAYAMrx.jpg,The greatest superheroes ever unleashed!,en,2019-12-06,14.927,7.2,82,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1514557.0,-0.721217619047619
tt7740510,Antlers,2021.0,99,tt7740510,516329,17000000.0,18867700.0,R,Antlers,/cMch3tiexw3FdOEeZxMWVel61Xg.jpg,Pray it desires not you.,en,2021-10-28,29.656,6.273,979,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1867700.0,0.10986470588235295
