imdb_id,collection_id
tt18162296,2447
tt18250460,1899
tt18274606,1493
tt18361658,60
tt18546988,2459
tt18548702,2077
tt18671386,726
tt18671660,726
tt18671742,716
tt18753152,443
tt18765420,716
tt1877830,1947
tt18925334,2471
tt18935954,950
tt18955596,1207
tt18970380,1522
tt19045582,2472
tt19072084,410
tt19119598,1260
tt19121744,735
tt19757204,1367
tt19759204,1586
tt19763032,1311
tt19770970,528
tt19783642,871
tt19815280,1610
tt19847338,1593
tt19870492,560
tt19874736,2055
tt20101986,324
tt20168564,104
tt20221546,1238
tt20222422,1914
tt20412894,2436
tt20417334,1962
tt20601748,2321
tt20726444,2301
tt20752126,320
tt20782072,669
tt20848778,2118
tt20912248,1821
tt21031010,32
tt21042306,1818
tt21094994,1564
tt21106646,26
tt21109538,79
tt21114402,1551
tt21114474,205
tt21116308,1046
tt21146674,1762
tt21147534,315
tt21149558,1433
tt21188978,1759
tt21222434,1763
tt21293676,1688
tt21335908,61
tt21435436,531
tt21435448,2188
tt21446256,317
tt21477618,1306
tt21608894,734
tt21619378,370
tt21622428,735
tt21623158,922
tt21631628,1467
tt21651560,2379
tt21836576,622
tt21836592,622
tt21844302,600
tt21867370,439
tt21994906,2491
tt22037802,1004
tt22080556,1283
tt22309256,661
tt22352776,632
tt22394694,531
tt22495080,693
tt22803450,642
tt23114968,1962
tt23457044,1821
tt23469436,2321
tt23596610,313
tt23854314,1914
tt23871460,1491
tt24163874,2341
tt25260664,729
tt27051294,1254
tt27903398,1884
tt3915174,1556
tt4123432,650
tt4130510,1913
tt5113044,1275
tt5500218,1659
tt6277462,318
tt6455162,263
tt7286440,399
tt7311164,1976
tt7560830,567
tt7657566,865
tt8041270,1010
tt8101238,903
tt8115900,1943
tt8760708,1192
tt8956284,2447
tt9114286,280
tt9179430,1163
tt9288046,2186
tt9319882,671
tt9419884,559
tt9669176,71
tt9719256,1956
tt9848626,895
tt10151854,1720
tt10160976,2144
tt10366206,991
tt10545296,2080
tt10656212,339
tt10676048,355
tt10855768,1693
tt10954600,151
tt10986262,2
tt11068094,2463
tt11075540,1839
tt11145118,460
tt11210390,179
tt11396310,2399
tt11656704,1771
tt11720440,361
tt11992424,1670
tt12132908,377
tt12151818,2549
tt12263384,643
tt12672536,2217
tt12672620,2217
tt12782448,1490
tt12921446,2029
tt13086266,437
tt13189988,1516
tt13370162,1486
tt13405778,948
tt13539646,2422
tt13751694,1938
tt13773770,1497
tt13927994,1658
tt14145436,1481
tt14362112,2227
tt14399126,81
tt14400246,275
tt1448754,1922
tt14514964,1607
tt1462764,941
tt14636170,1268
tt14998742,1584
tt15038732,378
tt15255288,1322
tt15307234,540
tt15334488,82
tt15351980,2384
tt15387224,1727
tt15441054,736
tt15478046,1919
tt15654328,1163
tt15712668,1671
tt15732324,1402
tt15837338,1448
tt15837716,1814
tt16174868,1126
tt16280138,1204
tt16376470,890
tt16550728,12
tt16911700,1256
tt16983432,1905
tt17024450,2026
tt17663992,1689
tt18411490,2218
tt18560250,2241
tt19047736,1595
tt19224780,1209
tt19409358,1105
tt19413836,406
tt19623240,2454
tt19715962,1543
tt19861160,1530
tt19869024,1679
tt20100884,2440
tt20204996,491
tt20215534,130
tt20256412,156
tt20414550,2279
tt20424172,100
tt20768712,304
tt20857676,1069
tt20916568,240
tt21100570,29
tt21103300,1324
tt21223380,570
tt21241942,329
tt21245882,2274
tt21308698,1177
tt21364552,2152
tt21628198,1614
tt21807222,1678
tt21810762,2096
tt21909764,665
tt21941376,1885
tt21962086,2544
tt21968956,1344
tt22086334,585
tt22208468,1091
tt22394702,531
tt22444570,1518
tt22474136,545
tt22488414,1633
tt22507760,765
tt22542074,597
tt22640398,2379
tt22687790,865
tt22743064,2476
tt22778002,1158
tt22796890,855
tt22813112,79
tt22815452,1380
tt22987848,1613
tt23059678,735
tt23138370,1852
tt23144234,1605
tt2316548,238
tt23218142,2290
tt23334464,4
tt23472308,1344
tt24076340,2537
tt24178604,1182
tt24226474,984
tt24316572,196
tt24786094,344
tt24852002,4
tt25010142,2189
tt25153888,51
tt25289836,786
tt25396050,1733
tt25403492,14
tt25406052,1065
tt25604084,1107
tt25627320,369
tt25981462,306
tt26258204,249
tt26315810,519
tt26341934,2208
tt26369131,1803
tt26445483,724
tt26537229,518
tt26545301,1859
tt26598867,2290
tt26674627,1597
tt26736344,338
tt26736354,338
tt26744890,1047
tt26756685,1031
tt26785742,157
tt26862791,455
tt26911640,2027
tt26920120,202
tt26922029,966
tt26929966,2245
tt27011486,92
tt27036477,1011
tt27045321,1832
tt27048691,1035
tt27164503,219
tt27187061,1529
tt27190932,2552
tt27237290,642
tt27246087,339
tt27262404,1049
tt27348312,1580
tt27351936,1679
tt27411059,1864
tt27446495,2491
tt27510150,538
tt27521477,528
tt27547570,317
tt27561990,213
tt27572862,1262
tt27579804,132
tt27579820,132
tt27600524,1185
tt27643013,1759
tt27687527,1013
tt27798104,983
tt27805182,132
tt27845902,735
tt27856735,132
tt27865610,1821
tt27922374,2547
tt27933364,2515
tt27941077,2181
tt27958078,1456
tt27989067,1190
tt28036417,1580
tt28096092,2317
tt28109986,222
tt28199975,154
tt28255598,1
tt28283972,1115
tt28367427,1491
tt28378143,2534
tt28457173,315
tt28477867,1100
tt28487871,1763
tt28493568,1642
tt28496500,1803
tt28512693,1194
tt28634176,359
tt28765467,900
tt28857146,1670
tt29033964,541
tt29344605,1932
tt29607860,106
tt29686373,1884
tt30069245,577
tt30195433,28
tt30225700,1522
tt3291150,2030
tt3569164,73
tt4354146,387
tt5090568,2316
tt5433140,2035
tt5776252,1876
tt5884796,1498
tt6080024,1713
tt6318608,1381
tt6791350,799
tt6979756,459
tt8337264,392
tt8589698,1901
tt9224104,2126
tt9362722,1795
tt9603212,1284
tt9663764,161
tt15239678,594
tt15433956,1451
tt20201212,104
tt20256448,2021
tt26546123,238
tt27110516,1422
tt28105944,2274
tt29195117,1013
tt29722855,437
