title,author,scipt date,script type,movie url,script url
Batman Forever,Akiva Goldsman,1994-06,Draft,https://imsdb.com/Movie%20Scripts/Batman%20Forever%20Script.html,https://imsdb.com/scripts/Batman-Forever.html
Batman Returns,"Daniel Waters,Westly Strick",1991-08,Draft,https://imsdb.com/Movie%20Scripts/Batman%20Returns%20Script.html,https://imsdb.com/scripts/Batman-Returns.html
"Battle of Algiers, The","Gillo Pontecorvo,Franco Solinas",Undated,Draft,https://imsdb.com/Movie%20Scripts/Battle%20of%20Algiers%2C%20The%20Script.html,"https://imsdb.com/scripts/Battle-of-Algiers,-The.html"
"Battle of Shaker Heights, The",Erica Beeney,Undated,Draft,https://imsdb.com/Movie%20Scripts/Battle%20of%20Shaker%20Heights%2C%20The%20Script.html,"https://imsdb.com/scripts/Battle-of-Shaker-Heights,-The.html"
Battle: Los Angeles,Chris Bertolini,2009-05,Draft,https://imsdb.com/Movie%20Scripts/Battle%3A%20Los%20Angeles%20Script.html,https://imsdb.com/scripts/Battle:-Los-Angeles.html
"Beach, The","Alex Garland,John Hodge",1998-06,Draft,https://imsdb.com/Movie%20Scripts/Beach%2C%20The%20Script.html,"https://imsdb.com/scripts/Beach,-The.html"
Bean,"Richard Curtist,Robin Briscoll",Undated,Draft,https://imsdb.com/Movie%20Scripts/Bean%20Script.html,https://imsdb.com/scripts/Bean.html
Beasts of No Nation,Cary Joji Fukunaga,2014-05,Shooting script,https://imsdb.com/Movie%20Scripts/Beasts%20of%20No%20Nation%20Script.html,https://imsdb.com/scripts/Beasts-of-No-Nation.html
Beasts of the Southern Wild,"Lucy Alibar,Benh Zeitlin",Undated,Final draft,https://imsdb.com/Movie%20Scripts/Beasts%20of%20the%20Southern%20Wild%20Script.html,https://imsdb.com/scripts/Beasts-of-the-Southern-Wild.html
Beauty and the Beast,"Stephen Chbosky,Evan Spiliotopoulos",2016-08,Draft,https://imsdb.com/Movie%20Scripts/Beauty%20and%20the%20Beast%20Script.html,https://imsdb.com/scripts/Beauty-and-the-Beast.html
Beavis and Butt-head Do America,"Mike Judge,Joe Stillman",Undated,Draft,https://imsdb.com/Movie%20Scripts/Beavis%20and%20Butt-head%20Do%20America%20Script.html,https://imsdb.com/scripts/Beavis-and-Butt-head-Do-America.html
Beginners,Mike Mills,Undated,Draft,https://imsdb.com/Movie%20Scripts/Beginners%20Script.html,https://imsdb.com/scripts/Beginners.html
Being Human,Bill Forsyth,1992-01,Draft,https://imsdb.com/Movie%20Scripts/Being%20Human%20Script.html,https://imsdb.com/scripts/Being-Human.html
Being John Malkovich,Charlie Kaufman,Undated,Draft,https://imsdb.com/Movie%20Scripts/Being%20John%20Malkovich%20Script.html,https://imsdb.com/scripts/Being-John-Malkovich.html
Being There,"Jerry Kosinski,Robert C. Jones",1979-01,Draft,https://imsdb.com/Movie%20Scripts/Being%20There%20Script.html,https://imsdb.com/scripts/Being-There.html
"Believer, The","Henry Bean,Mark Jacobson",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Believer%2C%20The%20Script.html,"https://imsdb.com/scripts/Believer,-The.html"
Belle,Misan Sagay,Undated,Draft,https://imsdb.com/Movie%20Scripts/Belle%20Script.html,https://imsdb.com/scripts/Belle.html
Beloved,"Richard LaGravenese,Toni Morrisson",1996-10,Draft,https://imsdb.com/Movie%20Scripts/Beloved%20Script.html,https://imsdb.com/scripts/Beloved.html
Benny & Joon,"Barry Berman,Lesley McNeil",Undated,Transcript,https://imsdb.com/Movie%20Scripts/Benny%20%26%20Joon%20Script.html,https://imsdb.com/scripts/Benny-&-Joon.html
"Best Exotic Marigold Hotel, The",Ol Parker,2011-01,Draft,https://imsdb.com/Movie%20Scripts/Best%20Exotic%20Marigold%20Hotel%2C%20The%20Script.html,"https://imsdb.com/scripts/Best-Exotic-Marigold-Hotel,-The.html"
Big,"Gary Ross,Anne Spielberg",1988,Transcript,https://imsdb.com/Movie%20Scripts/Big%20Script.html,https://imsdb.com/scripts/Big.html
"Big Blue, The","Luc Besson,Robert Garland",Undated,Draft,https://imsdb.com/Movie%20Scripts/Big%20Blue%2C%20The%20Script.html,"https://imsdb.com/scripts/Big-Blue,-The.html"
Big Eyes,"Scott Alexander,Larry Karaszewski",Undated,Draft,https://imsdb.com/Movie%20Scripts/Big%20Eyes%20Script.html,https://imsdb.com/scripts/Big-Eyes.html
Big Fish,"Daniel Wallace,John August",Undated,Final draft,https://imsdb.com/Movie%20Scripts/Big%20Fish%20Script.html,https://imsdb.com/scripts/Big-Fish.html
"Big Lebowski, The","Joel Coen,Ethan Coen",Undated,Draft,https://imsdb.com/Movie%20Scripts/Big%20Lebowski%2C%20The%20Script.html,"https://imsdb.com/scripts/Big-Lebowski,-The.html"
"Big Sick, The","Emily V. Gordon,Kumail Nanjiani",Undated,Draft,https://imsdb.com/Movie%20Scripts/Big%20Sick%2C%20The%20Script.html,"https://imsdb.com/scripts/Big-Sick,-The.html"
"Big White, The",Collin Friesen,2004-03,Draft,https://imsdb.com/Movie%20Scripts/Big%20White%2C%20The%20Script.html,"https://imsdb.com/scripts/Big-White,-The.html"
Birdman,"Alejandro G. Inarritu,Nicolas Giacobone,Alexander Dinelaris Jr.,Armando Bo",Undated,Draft,https://imsdb.com/Movie%20Scripts/Birdman%20Script.html,https://imsdb.com/scripts/Birdman.html
"Birds, The","Daphne Du Maurier,Evan Hunter",1962-03,Draft,https://imsdb.com/Movie%20Scripts/Birds%2C%20The%20Script.html,"https://imsdb.com/scripts/Birds,-The.html"
Birthday Girl,"Tom Butterworth,Jez Butterworth",2001,Draft,https://imsdb.com/Movie%20Scripts/Birthday%20Girl%20Script.html,https://imsdb.com/scripts/Birthday-Girl.html
"Black Dahlia, The","Josh Friedman,James Ellroy",Undated,Draft,https://imsdb.com/Movie%20Scripts/Black%20Dahlia%2C%20The%20Script.html,"https://imsdb.com/scripts/Black-Dahlia,-The.html"
Black Panther,"Ryan Coogler,Joe Robert Cole",Undated,Adapted Screenplay,https://imsdb.com/Movie%20Scripts/Black%20Panther%20Script.html,https://imsdb.com/scripts/Black-Panther.html
Black Rain,"Craig Bolotin,Warren Lewis",1987-11,Draft,https://imsdb.com/Movie%20Scripts/Black%20Rain%20Script.html,https://imsdb.com/scripts/Black-Rain.html
Black Snake Moan,Craig Brewer,Undated,Draft,https://imsdb.com/Movie%20Scripts/Black%20Snake%20Moan%20Script.html,https://imsdb.com/scripts/Black-Snake-Moan.html
Black Swan,"Mark Heyman,Andres Heinz,John McLaughlin",2010-01,Draft,https://imsdb.com/Movie%20Scripts/Black%20Swan%20Script.html,https://imsdb.com/scripts/Black-Swan.html
BlacKkKlansman,"Charlie Wachtel,David Rabinowitz,Kevin Willmott,Spike Lee",Undated,Draft,https://imsdb.com/Movie%20Scripts/BlacKkKlansman%20Script.html,https://imsdb.com/scripts/BlacKkKlansman.html
Blade,David S. Goyer,Undated,Draft,https://imsdb.com/Movie%20Scripts/Blade%20Script.html,https://imsdb.com/scripts/Blade.html
Blade II,David S. Goyer,Undated,Draft,https://imsdb.com/Movie%20Scripts/Blade%20II%20Script.html,https://imsdb.com/scripts/Blade-II.html
Blade Runner,"Hampton Fancher,David Peoples",1981-02,Draft,https://imsdb.com/Movie%20Scripts/Blade%20Runner%20Script.html,https://imsdb.com/scripts/Blade-Runner.html
Blade: Trinity,David S. Goyer,Undated,Draft,https://imsdb.com/Movie%20Scripts/Blade%3A%20Trinity%20Script.html,https://imsdb.com/scripts/Blade:-Trinity.html
"Blast from the Past, The","Bill Kelly,Hugh Wilson",Undated,Draft,https://imsdb.com/Movie%20Scripts/Blast%20from%20the%20Past%2C%20The%20Script.html,"https://imsdb.com/scripts/Blast-from-the-Past,-The.html"
"Blind Side, The","John Lee Hancock,Michael Lewis",2009-04,Draft,https://imsdb.com/Movie%20Scripts/Blind%20Side%2C%20The%20Script.html,"https://imsdb.com/scripts/Blind-Side,-The.html"
"Bling Ring, The",Sofia Coppola,2012-03,Shooting script,https://imsdb.com/Movie%20Scripts/Bling%20Ring%2C%20The%20Script.html,"https://imsdb.com/scripts/Bling-Ring,-The.html"
Blood and Wine,Nick Villiers,1994-12,Second draft,https://imsdb.com/Movie%20Scripts/Blood%20and%20Wine%20Script.html,https://imsdb.com/scripts/Blood-and-Wine.html
Blood Simple,"Joel Coen,Ethan Coen",Undated,Draft,https://imsdb.com/Movie%20Scripts/Blood%20Simple%20Script.html,https://imsdb.com/scripts/Blood-Simple.html
Blow,"David McKenna,Nick Cassavetes",Undated,Draft,https://imsdb.com/Movie%20Scripts/Blow%20Script.html,https://imsdb.com/scripts/Blow.html
Blue Valentine,"Derek Cianfrance,Cami Delavigne,Joey Curtis",2009-05,Draft,https://imsdb.com/Movie%20Scripts/Blue%20Valentine%20Script.html,https://imsdb.com/scripts/Blue-Valentine.html
Blue Velvet,David Lynch,Undated,Draft,https://imsdb.com/Movie%20Scripts/Blue%20Velvet%20Script.html,https://imsdb.com/scripts/Blue-Velvet.html
"Blues Brothers, The","John Landis,Dan Aykroyd",Undated,Draft,https://imsdb.com/Movie%20Scripts/Blues%20Brothers%2C%20The%20Script.html,"https://imsdb.com/scripts/Blues-Brothers,-The.html"
"Bodies, Rest & Motion",Roger Hedden,1993,Draft,https://imsdb.com/Movie%20Scripts/Bodies%2C%20Rest%20%26%20Motion%20Script.html,"https://imsdb.com/scripts/Bodies,-Rest-&-Motion.html"
Body Heat,Lawrence Kasdan,Undated,Draft,https://imsdb.com/Movie%20Scripts/Body%20Heat%20Script.html,https://imsdb.com/scripts/Body-Heat.html
Body of Evidence,Brad Mirman,Undated,Draft,https://imsdb.com/Movie%20Scripts/Body%20of%20Evidence%20Script.html,https://imsdb.com/scripts/Body-of-Evidence.html
Bodyguard,Lawrence Kasdan,1992-02,Draft,https://imsdb.com/Movie%20Scripts/Bodyguard%20Script.html,https://imsdb.com/scripts/Bodyguard.html
Bones,"Adam Simon,Tim Metcalfe",Undated,Draft,https://imsdb.com/Movie%20Scripts/Bones%20Script.html,https://imsdb.com/scripts/Bones.html
Bonfire of the Vanities,Michael Cristofer,1990-07,Draft,https://imsdb.com/Movie%20Scripts/Bonfire%20of%20the%20Vanities%20Script.html,https://imsdb.com/scripts/Bonfire-of-the-Vanities.html
Bonnie and Clyde,"David Newman,Robert Benton",Undated,Draft,https://imsdb.com/Movie%20Scripts/Bonnie%20and%20Clyde%20Script.html,https://imsdb.com/scripts/Bonnie-and-Clyde.html
Boogie Nights,Paul Thomas Anderson,Undated,Draft,https://imsdb.com/Movie%20Scripts/Boogie%20Nights%20Script.html,https://imsdb.com/scripts/Boogie-Nights.html
"Book of Eli, The",Gary Whitta,2007-06,Draft,https://imsdb.com/Movie%20Scripts/Book%20of%20Eli%2C%20The%20Script.html,"https://imsdb.com/scripts/Book-of-Eli,-The.html"
Boondock Saints 2: All Saints Day,Troy Duffy,2007-09,Draft,https://imsdb.com/Movie%20Scripts/Boondock%20Saints%202%3A%20All%20Saints%20Day%20Script.html,https://imsdb.com/scripts/Boondock-Saints-2:-All-Saints-Day.html
"Boondock Saints, The",Troy Duffy,1997-08,Shooting draft,https://imsdb.com/Movie%20Scripts/Boondock%20Saints%2C%20The%20Script.html,"https://imsdb.com/scripts/Boondock-Saints,-The.html"
Bottle Rocket,"Owen Wilson,Wes Anderson",Undated,Draft,https://imsdb.com/Movie%20Scripts/Bottle%20Rocket%20Script.html,https://imsdb.com/scripts/Bottle-Rocket.html
Bound,"Andy Wachowski,Larry Wachowski",Undated,Draft,https://imsdb.com/Movie%20Scripts/Bound%20Script.html,https://imsdb.com/scripts/Bound.html
"Bounty Hunter, The",Sarah Thorp,2007-09,First draft,https://imsdb.com/Movie%20Scripts/Bounty%20Hunter%2C%20The%20Script.html,"https://imsdb.com/scripts/Bounty-Hunter,-The.html"
"Bourne Identity, The","Tony Gilroy,Robert Ludlum",2000-09,Paris draft,https://imsdb.com/Movie%20Scripts/Bourne%20Identity%2C%20The%20Script.html,"https://imsdb.com/scripts/Bourne-Identity,-The.html"
"Bourne Supremacy, The","Tony Gilroy,Brian Helgeland,Robert Ludlum",2003-11,Draft,https://imsdb.com/Movie%20Scripts/Bourne%20Supremacy%2C%20The%20Script.html,"https://imsdb.com/scripts/Bourne-Supremacy,-The.html"
"Bourne Ultimatum, The","Tony Gilroy,Scott Z. Burns,George Nolfi",2007-06,Shooting draft,https://imsdb.com/Movie%20Scripts/Bourne%20Ultimatum%2C%20The%20Script.html,"https://imsdb.com/scripts/Bourne-Ultimatum,-The.html"
"Box, The","Richard Kelly,Richard Matheson",2006-09,Draft,https://imsdb.com/Movie%20Scripts/Box%2C%20The%20Script.html,"https://imsdb.com/scripts/Box,-The.html"
"Boxtrolls, The","Irena Brignull,Adam Pava",Undated,Draft,https://imsdb.com/Movie%20Scripts/Boxtrolls%2C%20The%20Script.html,"https://imsdb.com/scripts/Boxtrolls,-The.html"
Boyhood,Richard Linklater,Undated,Draft,https://imsdb.com/Movie%20Scripts/Boyhood%20Script.html,https://imsdb.com/scripts/Boyhood.html
Braveheart,Randall Wallace,1995,Draft,https://imsdb.com/Movie%20Scripts/Braveheart%20Script.html,https://imsdb.com/scripts/Braveheart.html
Brazil,"Terry Gilliam,Charles McKeown",Undated,Draft,https://imsdb.com/Movie%20Scripts/Brazil%20Script.html,https://imsdb.com/scripts/Brazil.html
Break,Oliver Stone,1969-00,Draft,https://imsdb.com/Movie%20Scripts/Break%20Script.html,https://imsdb.com/scripts/Break.html
Breakdown,Jonathan Mostow,1996-03,Draft,https://imsdb.com/Movie%20Scripts/Breakdown%20Script.html,https://imsdb.com/scripts/Breakdown.html
"Breakfast Club, The",John Hughes,Undated,Draft,https://imsdb.com/Movie%20Scripts/Breakfast%20Club%2C%20The%20Script.html,"https://imsdb.com/scripts/Breakfast-Club,-The.html"
Breaking Away,Steve Tesich,1978-06,Revised draft,https://imsdb.com/Movie%20Scripts/Breaking%20Away%20Script.html,https://imsdb.com/scripts/Breaking-Away.html
Brick,Rian Johnson,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Brick%20Script.html,https://imsdb.com/scripts/Brick.html
Bridesmaids,Annie Mumolo,2009-08,Draft,https://imsdb.com/Movie%20Scripts/Bridesmaids%20Script.html,https://imsdb.com/scripts/Bridesmaids.html
Bringing Out the Dead,Paul Schrader,1997-11,Draft,https://imsdb.com/Movie%20Scripts/Bringing%20Out%20the%20Dead%20Script.html,https://imsdb.com/scripts/Bringing-Out-the-Dead.html
Broadcast News,James L. Brooks,Undated,Draft,https://imsdb.com/Movie%20Scripts/Broadcast%20News%20Script.html,https://imsdb.com/scripts/Broadcast-News.html
Broken Arrow,Graham Yost,1995-03,Fourth draft,https://imsdb.com/Movie%20Scripts/Broken%20Arrow%20Script.html,https://imsdb.com/scripts/Broken-Arrow.html
Broken Embraces,Pedro Almodovar,Undated,Second draft,https://imsdb.com/Movie%20Scripts/Broken%20Embraces%20Script.html,https://imsdb.com/scripts/Broken-Embraces.html
"Brothers Bloom, The",Rian Johnson,Undated,Draft,https://imsdb.com/Movie%20Scripts/Brothers%20Bloom%2C%20The%20Script.html,"https://imsdb.com/scripts/Brothers-Bloom,-The.html"
Bruce Almighty,"Steve Koren,Mark O'Keefe,Steve Oedekerk",2002-07,Draft,https://imsdb.com/Movie%20Scripts/Bruce%20Almighty%20Script.html,https://imsdb.com/scripts/Bruce-Almighty.html
Buffy the Vampire Slayer,Joss Whedon,Undated,Draft,https://imsdb.com/Movie%20Scripts/Buffy%20the%20Vampire%20Slayer%20Script.html,https://imsdb.com/scripts/Buffy-the-Vampire-Slayer.html
Bull Durham,Ron Shelton,Undated,Draft,https://imsdb.com/Movie%20Scripts/Bull%20Durham%20Script.html,https://imsdb.com/scripts/Bull-Durham.html
Buried,Chris Sparling,Undated,Final draft,https://imsdb.com/Movie%20Scripts/Buried%20Script.html,https://imsdb.com/scripts/Buried.html
Burlesque,Steven Antin,2009-02,Draft,https://imsdb.com/Movie%20Scripts/Burlesque%20Script.html,https://imsdb.com/scripts/Burlesque.html
Burn After Reading,"Joel Coen,Ethan Coen",Undated,Draft,https://imsdb.com/Movie%20Scripts/Burn%20After%20Reading%20Script.html,https://imsdb.com/scripts/Burn-After-Reading.html
Burning Annie,Zack Ordynans,2002-01,Production draft,https://imsdb.com/Movie%20Scripts/Burning%20Annie%20Script.html,https://imsdb.com/scripts/Burning-Annie.html
"Butterfly Effect, The","J. Mackye Gruber,Eric Bress",Undated,Shooting Draft,https://imsdb.com/Movie%20Scripts/Butterfly%20Effect%2C%20The%20Script.html,"https://imsdb.com/scripts/Butterfly-Effect,-The.html"
Cable Guy,"Lou Holtz Jr.,Judd Apatow",1996-10,Draft,https://imsdb.com/Movie%20Scripts/Cable%20Guy%20Script.html,https://imsdb.com/scripts/Cable-Guy.html
Candle to Water,Nick Green,2012-05,Shooting draft,https://imsdb.com/Movie%20Scripts/Candle%20to%20Water%20Script.html,https://imsdb.com/scripts/Candle-to-Water.html
Capote,Dan Futterman,Undated,Draft,https://imsdb.com/Movie%20Scripts/Capote%20Script.html,https://imsdb.com/scripts/Capote.html
Carrie,"Lawrence D. Cohen,Stephen King",Undated,Draft,https://imsdb.com/Movie%20Scripts/Carrie%20Script.html,https://imsdb.com/scripts/Carrie.html
Cars 2,Ben Queen,Undated,Draft,https://imsdb.com/Movie%20Scripts/Cars%202%20Script.html,https://imsdb.com/scripts/Cars-2.html
Casablanca,"Julius Epstein,Philip Epstein,Howard Koch",Undated,Draft,https://imsdb.com/Movie%20Scripts/Casablanca%20Script.html,https://imsdb.com/scripts/Casablanca.html
Case 39,Ray Wright,2006-02,Draft,https://imsdb.com/Movie%20Scripts/Case%2039%20Script.html,https://imsdb.com/scripts/Case-39.html
Casino,"Nicholas Pileggi,Martin Scorsese",Undated,Draft,https://imsdb.com/Movie%20Scripts/Casino%20Script.html,https://imsdb.com/scripts/Casino.html
Cast Away,William Broyles Jr.,Undated,Draft,https://imsdb.com/Movie%20Scripts/Cast%20Away%20Script.html,https://imsdb.com/scripts/Cast-Away.html
Catch Me If You Can,Jeff Nathanson,Undated,Draft,https://imsdb.com/Movie%20Scripts/Catch%20Me%20If%20You%20Can%20Script.html,https://imsdb.com/scripts/Catch-Me-If-You-Can.html
Catwoman,Daniel Waters,2003-02,Second Draft Polish,https://imsdb.com/Movie%20Scripts/Catwoman%20Script.html,https://imsdb.com/scripts/Catwoman.html
Cecil B. Demented,John Waters,1998-06,Fourth draft,https://imsdb.com/Movie%20Scripts/Cecil%20B.%20Demented%20Script.html,https://imsdb.com/scripts/Cecil-B.-Demented.html
Cedar Rapids,Phil Johnston,2009-06,Draft,https://imsdb.com/Movie%20Scripts/Cedar%20Rapids%20Script.html,https://imsdb.com/scripts/Cedar-Rapids.html
Celeste & Jesse Forever,"Rashida Jones,Will McCormack",2011-05,Draft,https://imsdb.com/Movie%20Scripts/Celeste%20%26%20Jesse%20Forever%20Script.html,https://imsdb.com/scripts/Celeste-&-Jesse-Forever.html
"Cell, The",Mark Protosevich,Undated,Draft,https://imsdb.com/Movie%20Scripts/Cell%2C%20The%20Script.html,"https://imsdb.com/scripts/Cell,-The.html"
Cellular,"Larry Cohen,Chris Morgan,J. Mackye Gruber,Eric Bress",2003-07,Draft,https://imsdb.com/Movie%20Scripts/Cellular%20Script.html,https://imsdb.com/scripts/Cellular.html
"Change-Up, The","Jon Lucas,Scott Moore",2009-07,Draft,https://imsdb.com/Movie%20Scripts/Change-Up%2C%20The%20Script.html,"https://imsdb.com/scripts/Change-Up,-The.html"
Changeling,J Michael Straczynski,Undated,Draft,https://imsdb.com/Movie%20Scripts/Changeling%20Script.html,https://imsdb.com/scripts/Changeling.html
Chaos,Tony Giglio,2004-03,Shooting script,https://imsdb.com/Movie%20Scripts/Chaos%20Script.html,https://imsdb.com/scripts/Chaos.html
Charade,Peter Stone,1962-10,Draft,https://imsdb.com/Movie%20Scripts/Charade%20Script.html,https://imsdb.com/scripts/Charade.html
Charlie's Angels,"Ed Solomon,John August,Zak Penn",1999-08,Draft,https://imsdb.com/Movie%20Scripts/Charlie%27s%20Angels%20Script.html,https://imsdb.com/scripts/Charlie's-Angels.html
Chasing Amy,Kevin Smith,Undated,Draft,https://imsdb.com/Movie%20Scripts/Chasing%20Amy%20Script.html,https://imsdb.com/scripts/Chasing-Amy.html
Chasing Sleep,Michael Walker,Undated,Draft,https://imsdb.com/Movie%20Scripts/Chasing%20Sleep%20Script.html,https://imsdb.com/scripts/Chasing-Sleep.html
Cherry Falls,Ken Selden,1998-02,First draft,https://imsdb.com/Movie%20Scripts/Cherry%20Falls%20Script.html,https://imsdb.com/scripts/Cherry-Falls.html
Chinatown,Robert Towne,Undated,Draft,https://imsdb.com/Movie%20Scripts/Chinatown%20Script.html,https://imsdb.com/scripts/Chinatown.html
Christ Complex,Jeffrey Scott Richards,Undated,Draft,https://imsdb.com/Movie%20Scripts/Christ%20Complex%20Script.html,https://imsdb.com/scripts/Christ-Complex.html
Chronicle,"Max Landis,Josh Trank",Undated,Draft,https://imsdb.com/Movie%20Scripts/Chronicle%20Script.html,https://imsdb.com/scripts/Chronicle.html
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe","C.S. Lewis,Ann Peacock",Undated,Transcript,https://imsdb.com/Movie%20Scripts/Chronicles%20of%20Narnia%3A%20The%20Lion%2C%20the%20Witch%20and%20the%20Wardrobe%20Script.html,"https://imsdb.com/scripts/Chronicles-of-Narnia:-The-Lion,-the-Witch-and-the-Wardrobe.html"
"Cider House Rules, The",John Irving,Undated,Production Draft,https://imsdb.com/Movie%20Scripts/Cider%20House%20Rules%2C%20The%20Script.html,"https://imsdb.com/scripts/Cider-House-Rules,-The.html"
"Cincinnati Kid, The","Ring Lardner Jr,Terry Southern,Richard Jessup",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Cincinnati%20Kid%2C%20The%20Script.html,"https://imsdb.com/scripts/Cincinnati-Kid,-The.html"
Cinema Paradiso,Giuseppe Tornatore,Undated,Draft,https://imsdb.com/Movie%20Scripts/Cinema%20Paradiso%20Script.html,https://imsdb.com/scripts/Cinema-Paradiso.html
Cirque du Freak: The Vampire's Assistant,Brian Helgeland,Undated,Draft,https://imsdb.com/Movie%20Scripts/Cirque%20du%20Freak%3A%20The%20Vampire%27s%20Assistant%20Script.html,https://imsdb.com/scripts/Cirque-du-Freak:-The-Vampire's-Assistant.html
Citizen Kane,"Herman J. Mankiewicz,Orson Welles",Undated,Draft,https://imsdb.com/Movie%20Scripts/Citizen%20Kane%20Script.html,https://imsdb.com/scripts/Citizen-Kane.html
City of Joy,"Gerald Brach,Roland Joffe",1990-10,Draft,https://imsdb.com/Movie%20Scripts/City%20of%20Joy%20Script.html,https://imsdb.com/scripts/City-of-Joy.html
Clash of the Titans,"John Glenn,Travis Wright",2008-05,Draft,https://imsdb.com/Movie%20Scripts/Clash%20of%20the%20Titans%20Script.html,https://imsdb.com/scripts/Clash-of-the-Titans.html
