tconst,primaryTitle,startYear,runtimeMinutes,imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count,Genre_Name,Genre_Action,Genre_Adult,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Game-Show,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Reality-TV,Genre_Romance,Genre_Sci-Fi,Genre_Short,Genre_Sport,Genre_Talk-Show,Genre_Thriller,Genre_War,Genre_Western,profit,ROI
tt3289728,Equals,2015.0,101,tt3289728,16000000.0,2084630.0,PG-13,en,2015-07-15,10.965,6.1,1199,"Romance,Drama,Sci-Fi",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-13915370.0,-0.869710625
tt3296908,The Man with the Iron Heart,2017.0,120,tt3296908,32679700.0,4412640.0,R,en,2017-05-25,19.406,6.6,615,"Biography,Action,Thriller",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-28267060.0,-0.8649730566682069
tt3300542,London Has Fallen,2016.0,99,tt3300542,60000000.0,205754000.0,R,en,2016-03-02,43.178,6.1,3975,"Action,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,145754000.0,2.4292333333333334
tt3312830,Youth,2015.0,124,tt3312830,13360000.0,2000000.0,R,it,2015-05-20,10.813,6.9,1742,"Comedy,Drama,Music",False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-11360000.0,-0.8502994011976048
tt3315342,Logan,2017.0,137,tt3315342,97000000.0,619021000.0,R,en,2017-02-28,81.231,7.8,16806,"Drama,Sci-Fi,Action",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,522021000.0,5.381659793814433
tt3316948,American Ultra,2015.0,96,tt3316948,28000000.0,27139500.0,R,en,2015-08-19,17.589,6.1,2419,"Comedy,Action",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-860500.0,-0.030732142857142857
tt3316960,Still Alice,2014.0,101,tt3316960,5000000.0,43884700.0,PG-13,en,2014-12-05,11.387,7.5,2635,Drama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38884700.0,7.77694
tt3319730,The Mercy,2018.0,112,tt3319730,18000000.0,4536350.0,PG-13,en,2018-02-09,7.033,5.9,220,"Drama,Biography,Adventure",False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-13463650.0,-0.7479805555555555
tt3322364,Concussion,2015.0,123,tt3322364,35000000.0,50363800.0,PG-13,en,2015-11-12,12.135,7.1,2189,"Drama,Biography,Sport",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15363800.0,0.4389657142857143
tt3322420,Queen,2013.0,146,tt3322420,1900000.0,17000000.0,PG-13,hi,2014-03-07,5.736,7.4,214,"Comedy,Drama,Adventure",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15100000.0,7.947368421052632
tt3322940,Annabelle,2014.0,99,tt3322940,6500000.0,257048000.0,R,en,2014-10-02,70.019,5.7,5187,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,250548000.0,38.545846153846156
tt3332064,Pan,2015.0,111,tt3332064,150000000.0,128388000.0,PG,en,2015-09-24,19.402,6.0,2406,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-21612000.0,-0.14408
tt3348730,Jigsaw,2017.0,92,tt3348730,10000000.0,102953000.0,R,en,2017-10-26,28.837,6.2,2961,"Horror,Mystery,Crime",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,92953000.0,9.2953
tt3352390,Friend Request,2016.0,92,tt3352390,9900000.0,10975400.0,R,en,2016-01-07,8.722,5.5,1085,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1075400.0,0.10862626262626263
tt3361792,Tolkien,2019.0,112,tt3361792,20000000.0,8654320.0,PG-13,en,2019-05-03,12.699,7.0,1079,"Romance,Drama,Biography",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-11345680.0,-0.567284
tt3369806,Max,2015.0,111,tt3369806,20000000.0,43967300.0,PG,en,2015-06-26,34.561,7.1,646,"Drama,Adventure,Family",False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23967300.0,1.198365
tt3371366,Transformers: The Last Knight,2017.0,154,tt3371366,217000000.0,605425000.0,PG-13,en,2017-06-16,86.398,6.1,4990,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,388425000.0,1.7899769585253456
tt3381008,The Brothers Grimsby,2016.0,83,tt3381008,35000000.0,27979000.0,R,en,2016-02-24,22.667,5.9,1914,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7021000.0,-0.2006
tt3385516,X-Men: Apocalypse,2016.0,144,tt3385516,178000000.0,543935000.0,PG-13,en,2016-05-18,122.81,6.5,11291,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,365935000.0,2.0558146067415732
tt3385524,Stan & Ollie,2018.0,98,tt3385524,10000000.0,24420900.0,PG,en,2018-12-28,8.907,7.0,858,"Comedy,Drama,Biography",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14420900.0,1.44209
tt3387266,A United Kingdom,2016.0,111,tt3387266,14000000.0,13819100.0,PG-13,en,2016-11-25,11.17,6.7,437,"Drama,Biography,History",False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-180900.0,-0.012921428571428572
tt3387520,Scary Stories to Tell in the Dark,2019.0,108,tt3387520,25000000.0,95438200.0,PG-13,en,2019-08-08,31.636,6.5,2120,"Horror,Mystery,Adventure",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,70438200.0,2.817528
tt3387542,The Forest,2016.0,93,tt3387542,10000000.0,37608300.0,R,en,2016-01-07,22.726,5.2,1500,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,27608300.0,2.76083
tt3393786,Jack Reacher: Never Go Back,2016.0,118,tt3393786,60000000.0,162146000.0,PG-13,en,2016-10-19,134.042,5.9,4004,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102146000.0,1.7024333333333332
tt3397884,Sicario,2015.0,121,tt3397884,30000000.0,84872400.0,R,en,2015-09-17,79.979,7.4,6927,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54872400.0,1.82908
tt3398066,Christian Mingle,2014.0,103,tt3398066,650000.0,25480.0,PG,en,2014-10-10,6.509,6.3,33,"Comedy,Drama,Family",False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-624520.0,-0.9608
tt3401882,Fist Fight,2017.0,91,tt3401882,22000000.0,41087000.0,R,en,2017-02-16,20.226,6.1,1060,Comedy,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19087000.0,0.8675909090909091
tt3402236,Murder on the Orient Express,2017.0,114,tt3402236,55000000.0,352794000.0,PG-13,en,2017-11-03,30.072,6.7,8367,"Drama,Mystery,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,297794000.0,5.414436363636364
tt3410834,Allegiant,2016.0,120,tt3410834,110000000.0,179247000.0,PG-13,en,2016-03-09,38.817,6.1,5752,"Mystery,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,69247000.0,0.6295181818181819
tt3411432,All Creatures Big And Small,2015.0,87,tt3411432,6000000.0,769028.0,G,en,2015-03-26,17.013,6.3,252,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5230972.0,-0.8718286666666667
tt3411444,Ferdinand,2017.0,108,tt3411444,111000000.0,295038000.0,PG,en,2017-12-09,74.208,7.3,2378,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,184038000.0,1.658
tt3416532,A Monster Calls,2016.0,108,tt3416532,43000000.0,47309300.0,PG-13,en,2016-10-07,22.469,7.2,2766,"Drama,Adventure,Family",False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4309300.0,0.10021627906976745
tt3416742,What We Do in the Shadows,2014.0,86,tt3416742,1600000.0,6263220.0,R,en,2014-06-19,12.092,7.6,2822,"Comedy,Horror",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4663220.0,2.9145125
tt3416828,Ice Age: Collision Course,2016.0,94,tt3416828,105000000.0,408579000.0,PG,en,2016-06-23,97.766,6.1,3768,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,303579000.0,2.8912285714285715
tt3420504,Finch,2021.0,115,tt3420504,2500000.0,500000000.0,PG-13,en,2021-11-04,273.135,8.1,2310,"Drama,Sci-Fi,Adventure",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,497500000.0,199.0
tt3433074,Mrs. Brown's Boys D'Movie,2014.0,94,tt3433074,5900000.0,23000000.0,PG-13,en,2014-06-27,5.049,5.2,58,Comedy,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17100000.0,2.8983050847457625
tt3442006,Cake,2014.0,102,tt3442006,7000000.0,2360280.0,R,en,2014-09-07,22.316,6.3,793,Drama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-4639720.0,-0.6628171428571429
tt3447364,Detective Byomkesh Bakshy!,2015.0,139,tt3447364,5100000.0,5200000.0,R,hi,2015-04-02,6.28,6.9,67,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100000.0,0.0196078431372549
tt3450650,Paul Blart: Mall Cop 2,2015.0,94,tt3450650,38000000.0,107597000.0,PG,en,2015-04-16,23.381,5.2,1305,"Comedy,Action,Crime",True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69597000.0,1.8315
tt3450958,War for the Planet of the Apes,2017.0,140,tt3450958,150000000.0,488534000.0,PG-13,en,2017-07-11,86.715,7.1,7346,"Drama,Action,Adventure",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,338534000.0,2.256893333333333
tt3458760,The Lucky Man,2017.0,98,tt3458760,1.0,24.0,NC-17,en,2018-01-16,2.642,6.4,7,"Drama,Sci-Fi,Action",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23.0,23.0
tt3460252,The Hateful Eight,2015.0,168,tt3460252,44000000.0,155760000.0,R,en,2015-12-25,23.102,7.7,12086,"Drama,Mystery,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,111760000.0,2.54
tt3462710,Unforgettable,2017.0,100,tt3462710,12000000.0,17768000.0,R,en,2017-03-06,23.365,5.8,546,"Drama,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5768000.0,0.4806666666666667
tt3469046,Despicable Me 3,2017.0,89,tt3469046,80000000.0,1031550000.0,PG,en,2017-06-15,85.594,6.4,5974,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,951550000.0,11.894375
tt3470600,Sing,2016.0,108,tt3470600,75000000.0,634152000.0,PG,en,2016-11-23,112.496,7.1,6771,"Comedy,Animation,Family",False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,559152000.0,7.45536
tt3480822,Black Widow,2021.0,134,tt3480822,200000000.0,379752000.0,PG-13,en,2021-07-07,302.779,7.4,7582,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,179752000.0,0.89876
tt3486626,The Nut Job 2: Nutty by Nature,2017.0,91,tt3486626,40000000.0,65146000.0,PG,en,2017-08-11,21.277,5.9,324,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25146000.0,0.62865
tt3488328,Pound of Flesh,2015.0,104,tt3488328,7500000.0,163080.0,R,en,2015-05-07,18.234,5.7,182,"Action,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-7336920.0,-0.978256
tt3488710,The Walk,2015.0,123,tt3488710,35000000.0,61181900.0,PG,en,2015-09-30,16.052,7.0,2753,"Drama,Biography,Adventure",False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26181900.0,0.7480542857142857
tt3498820,Captain America: Civil War,2016.0,147,tt3498820,250000000.0,1153300000.0,PG-13,en,2016-04-27,162.374,7.4,19798,"Sci-Fi,Action",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,903300000.0,3.6132
tt3499096,Race,2016.0,134,tt3499096,5000000.0,24804100.0,PG-13,en,2016-02-19,10.492,7.3,1346,"Drama,Biography,Sport",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19804100.0,3.96082
tt3501632,Thor: Ragnarok,2017.0,130,tt3501632,180000000.0,853977000.0,PG-13,en,2017-10-24,172.348,7.6,17636,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,673977000.0,3.7443166666666667
tt3513498,The Lego Movie 2: The Second Part,2019.0,107,tt3513498,99000000.0,192456000.0,PG,en,2019-01-26,29.412,6.7,1691,"Action,Adventure,Animation",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93456000.0,0.944
tt3513548,Richard Jewell,2019.0,131,tt3513548,45000000.0,33904600.0,R,en,2019-12-13,12.473,7.5,1932,"Drama,Biography,Crime",False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-11095400.0,-0.24656444444444445
tt3521126,The Disaster Artist,2017.0,104,tt3521126,10000000.0,29820600.0,R,en,2017-03-12,13.411,7.1,3059,"Comedy,Drama,Biography",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19820600.0,1.98206
tt3521164,Moana,2016.0,107,tt3521164,150000000.0,690860000.0,PG,en,2016-11-23,36.324,7.6,10432,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,540860000.0,3.6057333333333332
tt3523996,Blues for Life,2016.0,111,tt3523996,750000.0,2000000.0,PG-13,en,2016-12-02,0.6,0.0,0,Crime,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1250000.0,1.6666666666666667
tt3530002,The Night Before,2015.0,101,tt3530002,25000000.0,52396000.0,R,en,2015-11-20,14.639,6.1,1403,"Comedy,Fantasy",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27396000.0,1.09584
tt3531824,Nerve,2016.0,96,tt3531824,19000000.0,85241500.0,PG-13,en,2016-06-27,23.618,7.1,6140,"Action,Adventure,Crime",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66241500.0,3.4863947368421053
tt3532216,American Made,2017.0,115,tt3532216,50000000.0,133512000.0,R,en,2017-08-18,28.5,6.8,3616,"Comedy,Action,Crime",True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83512000.0,1.67024
tt3544112,Sing Street,2016.0,106,tt3544112,4000000.0,13624500.0,PG-13,en,2016-03-11,10.393,7.9,1895,"Comedy,Drama,Music",False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9624500.0,2.406125
tt3553442,Whiskey Tango Foxtrot,2016.0,112,tt3553442,35000000.0,23083300.0,R,en,2016-03-04,8.953,6.3,794,"Comedy,Drama,Biography",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-11916700.0,-0.34047714285714287
tt3553976,Captain Fantastic,2016.0,118,tt3553976,5000000.0,23123600.0,R,en,2016-07-08,19.372,7.9,5409,"Comedy,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18123600.0,3.62472
tt3554046,Space Jam: A New Legacy,2021.0,115,tt3554046,161900000.0,162892000.0,PG,en,2021-07-08,328.646,7.0,3114,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,992000.0,0.006127239036442248
tt3564472,Girls Trip,2017.0,122,tt3564472,19000000.0,140377000.0,R,en,2017-07-21,26.939,6.8,1328,"Comedy,Drama,Adventure",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121377000.0,6.388263157894737
tt3567288,The Visit,2015.0,94,tt3567288,5000000.0,98450100.0,PG-13,en,2015-09-10,36.969,6.3,3867,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,93450100.0,18.69002
tt3569230,Legend,2015.0,132,tt3569230,25000000.0,42973000.0,R,en,2015-09-09,68.729,7.0,2956,"Drama,Biography,Crime",False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17973000.0,0.71892
tt3569356,Not Cool,2014.0,93,tt3569356,800000.0,36026.0,R,en,2014-09-23,5.898,3.5,84,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-763974.0,-0.9549675
tt3576728,Bilal: A New Breed of Hero,2015.0,105,tt3576728,30000000.0,1750000.0,PG-13,en,2016-09-08,8.19,6.9,119,"Action,Adventure,Animation",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-28250000.0,-0.9416666666666667
tt3581652,West Side Story,2021.0,156,tt3581652,100000000.0,74530500.0,PG-13,en,2021-12-08,170.036,7.2,892,"Drama,Musical,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-25469500.0,-0.254695
tt3605418,Knock Knock,2015.0,99,tt3605418,2500000.0,6341680.0,R,en,2015-06-26,48.33,5.3,2516,"Drama,Horror,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3841680.0,1.536672
tt3606752,Cars 3,2017.0,102,tt3606752,175000000.0,383925000.0,G,en,2017-06-15,152.947,6.8,4519,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,208925000.0,1.193857142857143
tt3606756,Incredibles 2,2018.0,118,tt3606756,200000000.0,1242810000.0,PG,en,2018-06-14,106.372,7.5,10975,"Action,Adventure,Animation",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1042810000.0,5.21405
tt3612126,The Grudge,2020.0,94,tt3612126,10000000.0,42800000.0,R,en,2020-01-01,20.956,5.6,922,"Fantasy,Horror",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,32800000.0,3.28
tt3612616,Mommy,2014.0,139,tt3612616,4900000.0,3494070.0,R,fr,2014-05-22,11.508,8.3,2300,Drama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1405930.0,-0.2869244897959184
tt3614530,Jem and the Holograms,2015.0,118,tt3614530,5000000.0,2333680.0,PG,en,2015-10-22,9.495,5.6,344,"Drama,Adventure,Family",False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2666320.0,-0.533264
tt3616916,The Wave,2015.0,105,tt3616916,5904070.0,12975100.0,R,no,2015-08-28,26.31,6.7,1053,"Drama,Action,Thriller",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7071030.0,1.197653483105722
tt3622592,Paper Towns,2015.0,109,tt3622592,12000000.0,85512300.0,PG-13,en,2015-06-18,17.479,6.1,4689,"Comedy,Drama,Adventure",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73512300.0,6.126025
tt3623726,Ricki and the Flash,2015.0,101,tt3623726,18000000.0,41325300.0,PG-13,en,2015-07-10,11.721,5.8,627,"Comedy,Drama,Music",False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23325300.0,1.29585
tt3628584,Barbershop: The Next Cut,2016.0,111,tt3628584,20000000.0,55030100.0,PG-13,en,2016-04-15,18.861,6.3,377,"Comedy,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35030100.0,1.751505
tt3631112,The Girl on the Train,2016.0,112,tt3631112,45000000.0,173186000.0,R,en,2016-10-05,33.694,6.4,4998,"Drama,Mystery,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,128186000.0,2.848577777777778
tt3633118,Guardians of Oz,2015.0,86,tt3633118,10000000.0,1921920.0,G,es,2015-03-26,7.797,5.6,18,"Fantasy,Adventure,Animation",False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-8078080.0,-0.807808
tt3640424,Allied,2016.0,124,tt3640424,85000000.0,119520000.0,R,en,2016-11-17,16.509,6.8,3932,"Romance,Drama,Action",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34520000.0,0.4061176470588235
tt3647498,Blood Father,2016.0,88,tt3647498,13000000.0,6903030.0,R,en,2016-08-11,16.889,6.2,1269,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6096970.0,-0.4689976923076923
tt3659388,The Martian,2015.0,144,tt3659388,108000000.0,630162000.0,PG-13,en,2015-09-30,61.561,7.7,16990,"Drama,Sci-Fi,Adventure",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,522162000.0,4.834833333333333
tt3672840,Dragon Blade,2015.0,127,tt3672840,65000000.0,121546000.0,R,zh,2015-02-19,33.39,6.3,448,"Fantasy,Drama,Action",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56546000.0,0.8699384615384615
tt3678782,Badlapur,2015.0,134,tt3678782,3700000.0,11480000.0,NC-17,hi,2015-02-20,6.114,7.1,97,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7780000.0,2.1027027027027025
tt3682448,Bridge of Spies,2015.0,142,tt3682448,40000000.0,165478000.0,PG-13,en,2015-10-15,15.737,7.2,5919,"Drama,Thriller,History",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,125478000.0,3.13695
tt3688342,Zoo,2017.0,97,tt3688342,4000000.0,231719.0,PG,en,2018-06-08,12.142,6.8,82,"Adventure,Family,History",False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3768281.0,-0.94207025
tt3691740,The BFG,2016.0,117,tt3691740,140000000.0,195243000.0,PG,en,2016-06-01,44.446,6.2,2832,"Fantasy,Adventure,Family",False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55243000.0,0.39459285714285713
tt3707106,By the Sea,2015.0,122,tt3707106,10000000.0,3727750.0,R,en,2015-11-12,6.691,5.6,499,"Romance,Drama",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-6272250.0,-0.627225
tt3713166,Unfriended,2014.0,83,tt3713166,1000000.0,62882100.0,R,en,2015-04-17,20.012,5.5,2921,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,61882100.0,61.8821
tt3714720,The Hollars,2016.0,88,tt3714720,3800000.0,1016980.0,PG-13,en,2016-08-25,7.799,6.3,230,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-2783020.0,-0.7323736842105263
tt3715320,Irrational Man,2015.0,95,tt3715320,11000000.0,27391100.0,R,en,2015-07-17,8.09,6.5,2081,"Comedy,Drama,Crime",False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16391100.0,1.4901
tt3716530,Elle,2016.0,130,tt3716530,9804690.0,2341530.0,R,fr,2016-05-25,15.32,6.7,1528,"Drama,Crime,Thriller",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-7463160.0,-0.7611826585032265
tt3717252,Underworld: Blood Wars,2016.0,91,tt3717252,35000000.0,81093300.0,R,en,2016-11-24,57.864,5.8,3152,"Fantasy,Action,Adventure",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46093300.0,1.3169514285714286
